ticker,date,open,high,low,close,volume,source,collected_at,daily_return,log_return,price_change_7d,price_change_30d,price_change_90d,volatility_7d,volatility_30d,volatility_90d,avg_volume_30d,std_volume_30d,volume_change_30d,volume_zscore_30d,avg_return_30d,std_return_30d,return_zscore_30d,daily_range,open_gap
AMD,2022-06-13,91.26,92.03,86.64,86.99,98148812.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.08257751529213242,-0.08618718795452283,-0.1989133437701447,0.017188961646398493,-0.2913815575105898,0.02652515913043785,0.04885651741523533,0.043052365651022884,126617861.6,28588742.038078398,-0.22484228718012084,-0.9958133016864128,0.0017149162623079602,0.04885651741523533,-1.7253057731895312,0.06196114495919072,-0.037544821767559466
AMD,2022-06-14,87.41,88.3,85.8201,86.99,84066567.0,stooq,2026-05-21 19:51:13.851656+00:00,0.0,0.0,-0.1816556914393227,-0.031723063223508596,-0.275566289140573,0.028911561835290665,0.04797927137889568,0.04300599031334435,126143277.46666667,29186886.008801345,-0.3335628446611864,-1.441630684889727,3.109961123218448e-05,0.04797927137889568,-0.0006481884851186811,0.028507874468329704,0.004828141165651244
AMD,2022-06-15,87.9,90.86,86.19,89.3,95774807.0,stooq,2026-05-21 19:51:13.851656+00:00,0.026554776411081837,0.026208318363004076,-0.15475627070515863,-0.020081202677493692,-0.2775080906148867,0.035001830411729266,0.048156199398466874,0.04298392076586522,125123042.83333333,29708535.78383356,-0.2345550041683835,-0.9878721740740822,0.000437630151738122,0.048156199398466874,0.5423423481416848,0.05229563269876822,0.010460972525577778
AMD,2022-06-16,86.63,86.73,80.64,82.05,102433342.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.08118701007838747,-0.08467267034635347,-0.22064969604863227,-0.17471333735666872,-0.336540794048678,0.03971683485679758,0.04724488918944484,0.043770967340015836,121024351.73333333,23157541.725515764,-0.15361379315046456,-0.8028058398292393,-0.0053009016996256675,0.04724488918944484,-1.6062289420231257,0.07422303473491777,-0.02989921612541995
AMD,2022-06-17,82.19,82.94,79.43,81.57,105212293.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.005850091407678337,-0.0058672702236109596,-0.19950932286555456,-0.13103227868328549,-0.3638774077828901,0.04117051344450243,0.046273103092691864,0.043558279098452155,119427102.5,22510233.3741547,-0.11902498848617717,-0.6314821025498938,-0.003635112149485313,0.046273103092691864,-0.04786753232771301,0.04303052592865013,0.0017062766605728285
AMD,2022-06-21,84.17,85.81,82.6,83.79,87780567.0,stooq,2026-05-21 19:51:13.851656+00:00,0.027215888194189297,0.026852121312706298,-0.15192307692307683,-0.12114537444933915,-0.36928867143394795,0.046602866968490086,0.04648686700023151,0.04347694318619115,117543569.4,22721467.339700263,-0.25320825760120236,-1.3099067043085006,-0.0032499143849213596,0.04648686700023151,0.6553636445097264,0.03831006086645194,0.031874463650852135
AMD,2022-06-22,84.4,86.375,83.3001,83.75,86634716.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.00047738393603058427,-0.00047749792001930126,-0.11674752161991131,-0.030222325150532692,-0.33410193209827466,0.04647174474991526,0.04319755545051828,0.043161756707861786,115613937.66666667,22809113.728455767,-0.25065508753986365,-1.2705106393727748,-0.00012618659821453937,0.04319755545051828,-0.008130028057220337,0.03671522388059701,0.007280105024465919
AMD,2022-06-23,84.315,84.41,80.2251,82.43,100614559.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.015761194029850656,-0.015886722380039575,-0.052419818369927484,-0.07100191592471539,-0.2716911115037992,0.03644619638571838,0.04296630327999077,0.04194092652775711,114393241.26666667,22590967.781458966,-0.12045014298132027,-0.6099199644724921,-0.0015663350915053813,0.04296630327999077,-0.3303718927328747,0.05076913744995752,0.006746268656716391
AMD,2022-06-24,83.56,87.53,83.0801,87.08,88553886.0,stooq,2026-05-21 19:51:13.851656+00:00,0.05641150066723277,0.05487778804121051,0.001034601678353786,-0.009554140127388533,-0.23794521746740172,0.043771187659374426,0.04421657013451991,0.042382357627310886,112807108.86666666,22681887.333890785,-0.2149972914857074,-1.0692771068670295,0.0006183421894606819,0.04421657013451991,1.2618156113880556,0.05110128617363344,0.013708601237413506
AMD,2022-06-27,87.355,88.22,85.25,86.16,74663487.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.010564997703261358,-0.010621203518213555,-0.03516237402015676,-0.010337698139214369,-0.2906890590269202,0.042383904863804396,0.044223154563992985,0.0418176754285189,110988751.0,23493302.136314843,-0.3272877987427753,-1.5461966048548839,0.0005922295878263391,0.044223154563992985,-0.2522937904608923,0.034470752089136476,0.003158015617822757
AMD,2022-06-28,85.71,86.73,80.43,80.78,95752533.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.06244196843082628,-0.06447662271286622,-0.015478366849482006,-0.15075693860386885,-0.3136205285070949,0.036963176741921636,0.04211047354294782,0.042183540923188476,109578233.0,23078044.455559917,-0.12617195606722367,-0.5990845553063808,-0.00457516369327778,0.04211047354294782,-1.374166564014794,0.07798960138648177,-0.005222841225626774
AMD,2022-06-29,79.55,79.75,76.51,77.99,104140895.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.03453825204258487,-0.03514879679286021,-0.04388868456540396,-0.17243208828522916,-0.30595354632019234,0.03904004808619865,0.04245893441668915,0.042079333069072127,108680740.66666667,22734584.073465787,-0.04177231070397997,-0.19968896954509324,-0.005418056367195171,0.04245893441668915,-0.6858437705856214,0.04154378766508521,-0.015226541223075067
AMD,2022-06-30,77.73,78.91,75.48,76.47,105368616.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.019489678163867152,-0.0196821062862729,-0.08736126029359115,-0.25373279984385677,-0.3282087323201265,0.036369401178153606,0.03872782577461911,0.042078412400250335,106718788.5,20170876.516425226,-0.012651685040446276,-0.06693672924429184,-0.008978719663093179,0.03872782577461911,-0.2714058507168377,0.044854191186085954,-0.003333760738556109
AMD,2022-07-01,75.185,75.45,72.69,73.67,87734237.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.036615666274355974,-0.03730284636141156,-0.12035820895522387,-0.2348358953053593,-0.362991785559879,0.0369536690972383,0.03787249883296625,0.04216942282810128,104889821.53333333,19272482.459515333,-0.16355814398903704,-0.8901595614042531,-0.008185644396554437,0.03787249883296625,-0.7506772131194713,0.03746436812813907,-0.016803975415195457
AMD,2022-07-05,71.98,75.21,71.6,75.2,95685751.0,stooq,2026-05-21 19:51:13.851656+00:00,0.020768291027555286,0.02055557026107189,-0.08771078490840722,-0.22209578980035172,-0.314868804664723,0.03972713753461298,0.03818049038288231,0.04195185464141524,103362474.26666667,18047258.98264249,-0.07426992553275527,-0.4253678231165182,-0.007628390878990036,0.03818049038288231,0.743748485726013,0.04800531914893616,-0.022940138455273484
AMD,2022-07-06,75.17,76.28,73.55,75.35,85458857.0,stooq,2026-05-21 19:51:13.851656+00:00,0.0019946808510638014,0.0019926941167102974,-0.13470372071658254,-0.19411764705882362,-0.3538290026584341,0.027458297206584062,0.03791724480216037,0.041367539466317604,100740209.26666667,14224008.739000594,-0.15169069409232427,-1.0743351292218317,-0.006468835760934681,0.03791724480216037,0.22321022152738973,0.03623092236230928,-0.00039893617021278106
AMD,2022-07-07,77.195,79.99,76.9,79.3,83640945.0,stooq,2026-05-21 19:51:13.851656+00:00,0.05242203052422045,0.051094203568297976,-0.07961931290622093,-0.16587777427158934,-0.3449529159094664,0.03900616737845283,0.03920704621557443,0.04155769810305234,99235806.1,13526473.004763227,-0.1571495381846855,-1.1529140740907406,-0.0052811495384695725,0.03920704621557443,1.4717553509493475,0.038965952080706044,0.024485733244857318
AMD,2022-07-08,78.31,80.47,77.4,79.35,83405931.0,stooq,2026-05-21 19:51:13.851656+00:00,0.0006305170239595537,0.0006303183316156856,-0.01770240158455072,-0.12955243527863103,-0.3566563969515162,0.031795708983784005,0.03862750385082311,0.04149037090563607,97904623.46666667,13028274.393778969,-0.14808996708519084,-1.1128636094423854,-0.003889212631114351,0.03862750385082311,0.11700806949703002,0.03868935097668549,-0.012484237074400944
AMD,2022-07-11,77.845,78.29,75.8417,76.95,76247536.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.0302457466918713,-0.030712586687529686,-0.01333504295422483,-0.1694549379384782,-0.32399191777211633,0.031100027783010367,0.03872241147905886,0.040852288521948,96720504.13333334,13335236.885788774,-0.2116714373728913,-1.53525342734265,-0.005442233791137385,0.03872241147905886,-0.6405467003042332,0.031816764132553646,-0.018966603654694335
AMD,2022-07-12,76.98,77.44,74.43,76.36,77873214.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.007667316439246341,-0.007696861427341445,-0.0014384726036353879,-0.22673417721518985,-0.35441325667906665,0.030270532711998786,0.03630670766448415,0.04060085209002975,95023186.43333334,12313705.332035085,-0.18048197578982966,-1.3927548183824343,-0.007892450329398285,0.03630670766448415,0.006200889715268068,0.03941854374017798,0.00038986354775829933
AMD,2022-07-13,74.94,79.11,74.48,77.52,79354976.0,stooq,2026-05-21 19:51:13.851656+00:00,0.015191199580932402,0.015076968724963905,0.05226007872946914,-0.2419323293565422,-0.3077335238435436,0.025772814469360646,0.035651294221639006,0.04030844516796733,94190070.96666667,12505037.404014284,-0.15750168584029123,-1.1863295156481823,-0.00857088713661615,0.035651294221639006,0.6665140000198324,0.05972652218782244,-0.018596123624934544
AMD,2022-07-14,78.23,79.25,76.0,78.6,83493646.0,stooq,2026-05-21 19:51:13.851656+00:00,0.01393188854489158,0.013835731852650008,0.04521276595744661,-0.2283526408796388,-0.27497463333640815,0.025315451052937393,0.035879819295405076,0.040232356864533254,92803096.03333333,11197294.545473421,-0.10031400277841519,-0.8314017279376416,-0.007976104255528523,0.035879819295405076,0.6105937329295784,0.041348600508905854,0.009158926728586274
AMD,2022-07-15,79.36,81.2,77.9,81.11,76050597.0,stooq,2026-05-21 19:51:13.851656+00:00,0.03193384223918572,0.03143455864709246,0.07644326476443264,-0.1986761509583086,-0.21214181641573582,0.026886448688663578,0.036612949778204666,0.04007333340388866,92026402.96666667,11530575.947117157,-0.17360024353503573,-1.3855167374064168,-0.006702205057124355,0.036612949778204666,1.055256337726433,0.04068548884231287,0.009669211195928819
AMD,2022-07-18,82.21,84.47,80.94,81.43,90464334.0,stooq,2026-05-21 19:51:13.851656+00:00,0.003945259524103184,0.0039374973967867075,0.026860025220680983,-0.2501151118887558,-0.22837107931393907,0.019682596048622523,0.03348059462613723,0.03997568610282488,91010087.56666666,10154547.733486846,-0.005996627200988984,-0.05374474383205869,-0.008997752982755085,0.03348059462613723,0.38658251597341925,0.04335011666461993,0.013561829614104232
AMD,2022-07-19,82.76,86.41,82.19,85.88,85047506.0,stooq,2026-05-21 19:51:13.851656+00:00,0.05464816406729689,0.05320721753154017,0.08229363579080018,-0.1920978363123237,-0.2266546600630347,0.02728184316509246,0.03534118020060896,0.04001221820238718,90150181.2,9487356.06725854,-0.05660194058489594,-0.5378395375725018,-0.006473197579842668,0.03534118020060896,1.729465776190643,0.049138332557056345,0.016333046788652807
AMD,2022-07-20,85.39,89.9198,85.08,89.43,88348558.0,stooq,2026-05-21 19:51:13.851656+00:00,0.041336748952026214,0.04050522334750961,0.16218323586744643,-0.15352579271178413,-0.1599661844824346,0.02181744372420727,0.036403665574739945,0.040049441200934024,89870903.43333334,9410083.882315503,-0.01693924702184195,-0.16177809383764383,-0.00489148029743427,0.036403665574739945,1.2698784180002378,0.05411830481941179,-0.005705635770842978
AMD,2022-07-21,89.6,91.58,88.22,91.09,90449338.0,stooq,2026-05-21 19:51:13.851656+00:00,0.01856200380185613,0.018391832398628637,0.19290204295442637,-0.13478343465045595,-0.1265701409531116,0.017769310512988454,0.03665472037128688,0.04004961499838854,90251786.33333333,9184399.954008225,0.0021888948096499723,0.02150947995034306,-0.004156009181590729,0.03665472037128688,0.6197841029294223,0.036886595674607524,0.0019009281001899528
AMD,2022-07-22,90.2,90.69,87.04,88.1,76989702.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.03282467888901097,-0.03337549581458476,0.13648090815273473,-0.13542688910696776,-0.13838630806845975,0.028504441267084027,0.036673876895054205,0.04014405481619845,89563380.9,9383212.136367276,-0.14038861389164023,-1.340018611672135,-0.004180003037161613,0.036673876895054205,-0.7810648417078683,0.041430192962542474,-0.009770556592381168
AMD,2022-07-25,86.57,87.6,85.12,87.54,70083006.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.006356413166855757,-0.006376701179384456,0.11374045801526744,-0.11396761133603228,-0.1993048568553919,0.030069298915077668,0.03634177532455154,0.03944563894350182,88722848.6,9963188.383226842,-0.21009066879757504,-1.8708712395100762,-0.0033778173982026982,0.03634177532455154,-0.0819606566287035,0.02832990632853541,-0.01736662883087402
AMD,2022-07-26,87.0,87.749,84.71,85.25,69180367.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.026159469956591352,-0.02650771559912319,0.051041795093083486,-0.10092807424593964,-0.26107306925543905,0.0327969974141787,0.035936412458253006,0.039056648384559835,87621786.03333333,10242344.821087483,-0.21046613939503347,-1.8005075356733897,-0.0029070197030985232,0.035936412458253006,-0.6470442835801983,0.03564809384164225,-0.006168608636052161
AMD,2022-07-27,86.94,90.62,86.29,89.82,78301564.0,stooq,2026-05-21 19:51:13.851656+00:00,0.05360703812316703,0.052219551495965695,0.10303328011789259,0.03253247499712608,-0.19580983078162773,0.03698086836125334,0.03407880804857897,0.03937468334738092,86960211.1,10179731.41177922,-0.09957021711967756,-0.8505771665037114,0.0016324654107447915,0.03407880804857897,1.525128831921969,0.04820752616343797,0.019824046920821087
AMD,2022-07-28,90.415,92.22,88.5909,91.67,79009185.0,stooq,2026-05-21 19:51:13.851656+00:00,0.020596749053662933,0.0203875043140923,0.06741965533302285,0.05379928727439953,-0.19205006169575178,0.03285812505451007,0.03425181989832121,0.03940157300799217,86791631.7,10270772.200605609,-0.08966816901081492,-0.7577275153216928,0.002319023712533556,0.03425181989832121,0.5336278596403932,0.0395887422275553,0.006624359830772803
AMD,2022-07-29,90.7,94.81,90.56,94.47,76630707.0,stooq,2026-05-21 19:51:13.851656+00:00,0.030544343842042077,0.0300871518073587,0.056356927205635676,0.05789473684210522,-0.1850414078674949,0.031351660232294555,0.034356746191260015,0.039471424566095856,86153495.03333333,10288099.061090386,-0.11053281157832198,-0.9256120082813488,0.002452009293565564,0.034356746191260015,0.8176657472768156,0.044987826823330156,-0.010581433402421717
AMD,2022-08-01,95.59,98.39,93.96,96.78,96477499.0,stooq,2026-05-21 19:51:13.851656+00:00,0.024452207049857178,0.024158037584129603,0.062465693270391975,0.17952468007312627,-0.15682174594877152,0.03175008611026607,0.030708714508759383,0.03955545847807844,85954966.93333334,10017009.197953096,0.12241912762095455,1.0504664474918188,0.005973316531173719,0.030708714508759383,0.6017474457751243,0.04577392023145285,0.011855615539324701
AMD,2022-08-02,95.71,100.915,95.36,99.29,116734097.0,stooq,2026-05-21 19:51:13.851656+00:00,0.02593511056003317,0.025604499680330347,0.12701475595913747,0.2172367291896533,-0.1284234550561797,0.026071130137338226,0.030834783799404953,0.03965176932065491,86339027.06666666,10957533.858786017,0.35204322964936574,2.7738969666940005,0.007032823263430769,0.030834783799404953,0.6130183178701961,0.055947225299627416,-0.011056003306468354
AMD,2022-08-03,94.83,98.7693,93.62,98.09,131142046.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.012085809245644064,-0.012159436469278454,0.12051633538953621,0.17066475713092255,-0.18617771509167835,0.02701826826090584,0.030782558551519894,0.03916992972658736,87784409.7,13676707.406724978,0.4939104386322483,3.170180878380172,0.00572276668210299,0.030782558551519894,-0.5785281265019393,0.05249566724436738,-0.04491892436297722
AMD,2022-08-04,97.5,104.59,97.26,103.91,125855773.0,stooq,2026-05-21 19:51:13.851656+00:00,0.059333265368539,0.05763971528833099,0.2188856304985336,0.24071641791044773,-0.1316954959471881,0.023511267603406088,0.0322681712120497,0.039686226920853676,89091778.26666667,15336847.63953314,0.4126530578758067,2.397102429222049,0.007716454992255309,0.0322681712120497,1.5996199486201048,0.07054181503223943,-0.006014884289937847
AMD,2022-08-05,101.05,103.86,100.98,102.31,93859876.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.015397940525454623,-0.015517719973706661,0.13905588955689163,0.24117432973431985,-0.14911842980705248,0.02578740500902371,0.03225912445411772,0.039711428911932065,88866622.16666667,15210916.443082249,0.05618818079940781,0.32826778399694667,0.007728563442401844,0.03225912445411772,-0.7168980671111946,0.028149740983286046,-0.027523818689250308
AMD,2022-08-08,100.06,101.8,97.99,100.07,92692592.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.02189424298700038,-0.02213747878848397,0.09163303152612623,0.14917317409278819,-0.18794124807270962,0.03001775261139103,0.031339064257086276,0.03967490965720581,89004579.03333333,15226742.208747908,0.04143621605451851,0.24220630494078177,0.005118371987260739,0.031339064257086276,-0.8619470815295043,0.038073348655940864,-0.02199198514319226
AMD,2022-08-09,97.95,98.0461,93.67,95.54,89473663.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.04526831218147287,-0.04632493314054882,0.011326346988462133,0.10886722376973079,-0.19862439188055692,0.035754384603322975,0.032554822388820265,0.03980913364063154,89498251.56666666,14983897.578230906,-0.00027473795561633774,-0.0016409993820556917,0.003961594837987022,0.032554822388820265,-1.5122155001025612,0.04580385178982618,-0.021185170380733392
AMD,2022-08-10,98.45,99.35,95.61,99.05,83416119.0,stooq,2026-05-21 19:51:13.851656+00:00,0.03673853883190281,0.0360797651827441,0.023455259351105484,0.2261698440207971,-0.09411011523687585,0.03729965284566471,0.03055333368064069,0.039057386431721686,89087037.76666667,14975614.441420471,-0.0636559359120203,-0.3786768675735729,0.0072676117467446585,0.03055333368064069,0.9645732080565605,0.03775870772337198,0.030458446723885247
AMD,2022-08-11,99.93,102.37,98.0,98.12,77516860.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.009389197375063052,-0.009433553754271335,-0.011783664014503037,0.2581100141043724,-0.09307699417691095,0.03619621272490735,0.02969982951048785,0.039054265006510956,88199569.93333334,14841024.49100884,-0.12111975082654017,-0.7198094673184631,0.008105913568995387,0.02969982951048785,-0.5890643560051555,0.044537301263758704,0.008884401817264105
AMD,2022-08-12,99.2,101.4,98.48,100.83,72316345.0,stooq,2026-05-21 19:51:13.851656+00:00,0.027619241744802236,0.027244711014835388,0.027933530431236475,0.3185562965868969,-0.08775897946258937,0.0372891409469594,0.029434670266865526,0.03909719626552609,87097827.56666666,14749061.728786739,-0.1697112658217862,-1.002198162735779,0.009676210899284365,0.029434670266865526,0.6095883080340213,0.028959635029257184,0.011006930289441483
AMD,2022-08-15,100.505,101.85,99.8002,101.01,61327142.0,stooq,2026-05-21 19:51:13.851656+00:00,0.0017851829812556286,0.001783591435968873,-0.027908767202386553,0.37111442921134796,-0.05439056356487537,0.02850269037211917,0.02815950311392973,0.038936135771372546,86217591.06666666,15479673.616846243,-0.28869339491775453,-1.607944048612165,0.010956239207804752,0.02815950311392973,-0.32568245929071293,0.020293040293040198,-0.0032232470494892675
AMD,2022-08-16,100.84,101.45,98.3201,100.2,60220671.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.008019008019008012,-0.008051333190328377,-0.020623594956504787,0.33244680851063824,-0.03347159255329413,0.02813140934831828,0.02830372881486538,0.03881823820893804,85035421.73333333,16074456.749213515,-0.29181663626189924,-1.5437380634681457,0.009996662572919309,0.02830372881486538,-0.636512266979654,0.031236526946107845,-0.0016830016830016998
AMD,2022-08-17,99.26,99.64,96.725,98.27,63735583.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.019261477045908304,-0.019449396276429054,-0.01798740881383032,0.3041804910418049,-0.05254531430775167,0.027847128222891357,0.028773117898321755,0.03887332195001173,84311312.6,16537345.870962514,-0.24404470723422228,-1.2441978150876296,0.009288123976353571,0.028773117898321755,-0.9922317464221381,0.029663172891014618,-0.009381237524950077
AMD,2022-08-18,97.74,101.07,96.7342,100.44,76059523.0,stooq,2026-05-21 19:51:13.851656+00:00,0.02208201892744488,0.021841741915048854,0.0512874188821435,0.2665825977301388,-0.0055445544554455495,0.021397446142451308,0.02771862505377472,0.03883859758611185,84058598.53333333,16605729.331311077,-0.09516070542338757,-0.4817057639407987,0.008276790256461053,0.02771862505377472,0.49804882616657176,0.04316806053365185,-0.005393304162002658
AMD,2022-08-19,98.67,99.245,94.59,95.95,67221693.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.04470330545599355,-0.04573331183567526,-0.03129732458354362,0.20919974795211105,-0.014583547293827714,0.024657235911757946,0.029338254970444778,0.03894228502540508,83519123.93333334,16888152.937760174,-0.19513412217233359,-0.9650215149872285,0.006765662840462617,0.029338254970444778,-1.7543295723725136,0.04851485148514852,-0.017622461170848227
AMD,2022-08-22,94.4,95.02,92.36,92.84,61837284.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.03241271495570608,-0.03294964104747261,-0.053811659192825156,0.20649772579597148,-0.02376445846477382,0.026888592999517204,0.029435029133573116,0.03901677242673251,83038782.2,17301969.118775915,-0.25532043749071265,-1.2253806520202581,0.006693430565001457,0.029435029133573116,-1.32855807083621,0.028651443343386433,-0.016154247003647704
AMD,2022-08-23,92.39,94.44,92.11,92.49,52590673.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.0037699267557088634,-0.0037770508400677264,-0.08271347813150853,0.2112362493452069,-0.05371393492940457,0.022263943436270008,0.02937800709954739,0.03891052099313883,82196030.83333333,18156867.504089616,-0.3601798959534106,-1.6305322394771609,0.006823343554452706,0.02937800709954739,-0.36058505514912115,0.02519191263920422,-0.004847048685911275
AMD,2022-08-24,92.21,93.38,90.9,92.73,56520431.0,stooq,2026-05-21 19:51:13.851656+00:00,0.002594875121634921,0.0025915142459661,-0.08197208197208194,0.19620743034055743,-0.0035460992907800915,0.022349697018000797,0.029344283206915345,0.038572960858851466,81434879.33333333,18749039.125105888,-0.3059432093139386,-1.3288386763229725,0.006403466072476123,0.029344283206915345,-0.1297898784572683,0.026744311441820226,-0.0030273543085739124
AMD,2022-08-25,93.14,97.57,93.14,97.18,61016201.0,stooq,2026-05-21 19:51:13.851656+00:00,0.04798878464358891,0.0468728841656223,-0.030139720558882144,0.23638676844783735,0.03504100543188837,0.03194674346931563,0.03028913593837673,0.03888514162099139,80685631.16666667,19109584.43002787,-0.24377859951342395,-1.0292965940043723,0.007538695942432701,0.03028913593837673,1.3354652566996943,0.045585511422103236,0.004421438585139616
AMD,2022-08-26,96.29,97.5999,91.12,91.18,65552540.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.06174109899156199,-0.06372935419246152,-0.07214816322377116,0.12415238564911868,-0.05932115959971118,0.038672104691802364,0.03243964577577807,0.03929870656816096,80335695.93333334,19292631.755967118,-0.18401727602635265,-0.7662591667288201,0.004416197901407778,0.03243964577577807,-2.0393964024837747,0.0710671199824523,-0.009158263017081709
AMD,2022-08-29,90.05,91.19,88.26,88.49,61142538.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.029502083790305056,-0.029946023506036704,-0.11897650338510557,0.0867002333292397,-0.058817272920655195,0.036388421741195984,0.033025865071453386,0.039294272244616214,79358302.73333333,19503397.264115497,-0.22953823489072755,-0.9339790646037195,0.0033012864575941697,0.033025865071453386,-0.9932630130029061,0.03311108599841782,-0.012393068655406993
AMD,2022-08-30,90.055,90.15,85.34,86.94,69087118.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.017516103514521375,-0.01767132571861276,-0.09390307451797819,0.012342803912436029,-0.03238731218697821,0.03437944465749869,0.03176085079255909,0.03905433368748866,78826289.8,19560455.982974954,-0.1235523303800098,-0.4979010616356176,0.0008958108715335607,0.03176085079255909,-0.5797046970280931,0.055325511847251006,0.017685614193694337
AMD,2022-08-31,86.28,86.72,83.72,84.87,64991720.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.023809523809523725,-0.024097551579060416,-0.0858466178371391,-0.050989600805098956,-0.0371000680735194,0.03373759239258372,0.03112112811683221,0.03908426247894713,78047728.53333333,19633072.65120283,-0.1672823639929156,-0.6650007752369544,-0.0012757315538514372,0.03112112811683221,-0.7240673336479932,0.035348179568752205,-0.007591442374051031
AMD,2022-09-01,82.345,82.755,78.52,82.33,94854710.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.029928125368210323,-0.030385112671250977,-0.10984971348253858,-0.09616862443736973,-0.0921821590031977,0.03408852978744413,0.03131390643425037,0.03909281863020502,78194574.26666667,19745184.055926546,0.2130599966759501,0.8437569225055043,-0.0028920691928536525,0.03131390643425037,-0.8633881637260469,0.05143932952751123,-0.02975138447036651
AMD,2022-09-02,83.315,83.65,79.805,80.24,84924445.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.025385643143447156,-0.02571341765665462,-0.13469211689852267,-0.08921679909194102,-0.057773602630342924,0.03317463188970995,0.031097408946896006,0.03864983096394094,78459065.7,19781598.275817767,0.08240449006519328,0.32683806484452127,-0.002644101334668192,0.031097408946896006,-0.7313002137127864,0.04791874376869391,0.011964047127414059
AMD,2022-09-06,80.41,80.89,78.3724,78.72,68727299.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.018943170488534333,-0.019124890909682044,-0.18995678123070603,-0.1007539410555176,-0.07290071840772583,0.014966776967990427,0.031233831109348253,0.038700643484462824,78413875.46666667,19802929.879290555,-0.1235314083001086,-0.4891486525333136,-0.0030636599120574775,0.031233831109348253,-0.508407390719486,0.03198170731707319,0.0021186440677966314
AMD,2022-09-07,79.24,80.25,77.74,79.61,67891169.0,stooq,2026-05-21 19:51:13.851656+00:00,0.01130589430894302,0.011242460356488772,-0.12689186225049365,-0.066158357771261,-0.11189201249442216,0.01422551356214367,0.0310268477531942,0.03826174341121015,78370902.2,19825044.413612068,-0.13371969577759948,-0.5286108308945082,-0.0018148144365396654,0.0310268477531942,0.42288242910954155,0.03152870242431862,0.006605691056910518
AMD,2022-09-08,80.03,83.45,79.24,82.78,89089304.0,stooq,2026-05-21 19:51:13.851656+00:00,0.039819118201231074,0.03904677322009959,-0.06452706520510787,-0.07837898018258727,-0.03203928905519171,0.025470638447210668,0.030270481170230432,0.03818730011850698,78730493.53333333,19921344.769730035,0.13157304116582097,0.5199855023043731,-0.0022744117672708637,0.030270481170230432,1.3905801408237575,0.05085769509543377,0.005275719130762488
AMD,2022-09-09,84.03,85.68,83.84,85.45,68936919.0,stooq,2026-05-21 19:51:13.851656+00:00,0.032254167673350986,0.03174492324101349,-0.017138256268691032,-0.06785207810625071,-0.048864648263579724,0.029407371073339593,0.030646686175117947,0.0379656843699759,78394751.33333333,20001201.76911756,-0.12064369326358042,-0.4728632030469538,-0.0018858311466145954,0.030646686175117947,1.113986635451759,0.021533060269163292,0.015100265764677458
AMD,2022-09-12,84.89,85.3488,83.46,84.64,71922542.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.009479227618490405,-0.009524441451610705,-0.0027100271002710175,-0.10405419709960828,-0.07121694282892566,0.028114413792559374,0.03005162744062356,0.03794862544209242,78237812.5,20033964.988266777,-0.08071890430218764,-0.31522818891311044,-0.0032199501952990114,0.03005162744062356,-0.20828414153471603,0.022315689981096447,-0.006553540081919278
AMD,2022-09-13,80.955,81.47,76.8,77.03,80921218.0,stooq,2026-05-21 19:51:13.851656+00:00,-0.08991020793950855,-0.09421201174511486,-0.0643750759140046,-0.2040710890679892,-0.22520619593643132,0.04360920743162536,0.03347845566215045,0.037860459015037914,77719269.8,19744821.01183211,0.04119889711058509,0.16216648396464223,-0.007032030694944536,0.03347845566215045,-2.475567513655151,0.06062573023497341,-0.043537334593572806
