ticker,date,filing_count,form_10k_count,form_10q_count,form_8k_count,filing_count_30d,filing_count_90d,form_8k_count_30d,form_10q_count_180d,form_10k_count_365d,days_since_last_filing,days_since_last_8k
ORCL,2018-09-11,0,0,0,0,0.0,4.0,0.0,1.0,2.0,43.0,43.0
ORCL,2018-09-12,0,0,0,0,0.0,4.0,0.0,1.0,2.0,44.0,44.0
ORCL,2018-09-13,0,0,0,0,0.0,4.0,0.0,1.0,2.0,45.0,45.0
ORCL,2018-09-14,0,0,0,0,0.0,4.0,0.0,1.0,2.0,46.0,46.0
ORCL,2018-09-17,1,0,0,1,1.0,5.0,1.0,1.0,2.0,0.0,0.0
ORCL,2018-09-18,0,0,0,0,1.0,5.0,1.0,1.0,2.0,1.0,1.0
ORCL,2018-09-19,1,0,1,0,2.0,5.0,1.0,2.0,2.0,0.0,2.0
ORCL,2018-09-20,0,0,0,0,2.0,5.0,1.0,2.0,2.0,1.0,3.0
ORCL,2018-09-21,0,0,0,0,2.0,5.0,1.0,2.0,2.0,2.0,4.0
ORCL,2018-09-24,0,0,0,0,2.0,5.0,1.0,2.0,2.0,5.0,7.0
ORCL,2018-09-25,0,0,0,0,2.0,5.0,1.0,2.0,2.0,6.0,8.0
ORCL,2018-09-26,0,0,0,0,2.0,5.0,1.0,2.0,2.0,7.0,9.0
ORCL,2018-09-27,0,0,0,0,2.0,5.0,1.0,2.0,2.0,8.0,10.0
ORCL,2018-09-28,1,0,0,1,3.0,6.0,2.0,2.0,2.0,0.0,0.0
ORCL,2018-10-01,0,0,0,0,3.0,6.0,2.0,2.0,2.0,3.0,3.0
ORCL,2018-10-02,0,0,0,0,3.0,6.0,2.0,2.0,2.0,4.0,4.0
ORCL,2018-10-03,0,0,0,0,3.0,6.0,2.0,2.0,2.0,5.0,5.0
ORCL,2018-10-04,0,0,0,0,3.0,6.0,2.0,2.0,2.0,6.0,6.0
ORCL,2018-10-05,0,0,0,0,3.0,6.0,2.0,2.0,2.0,7.0,7.0
ORCL,2018-10-08,0,0,0,0,3.0,6.0,2.0,2.0,2.0,10.0,10.0
ORCL,2018-10-09,0,0,0,0,3.0,6.0,2.0,2.0,2.0,11.0,11.0
ORCL,2018-10-10,0,0,0,0,3.0,6.0,2.0,2.0,2.0,12.0,12.0
ORCL,2018-10-11,0,0,0,0,3.0,6.0,2.0,2.0,2.0,13.0,13.0
ORCL,2018-10-12,0,0,0,0,3.0,6.0,2.0,2.0,2.0,14.0,14.0
ORCL,2018-10-15,0,0,0,0,3.0,6.0,2.0,2.0,2.0,17.0,17.0
ORCL,2018-10-16,0,0,0,0,3.0,6.0,2.0,2.0,2.0,18.0,18.0
ORCL,2018-10-17,0,0,0,0,3.0,6.0,2.0,2.0,2.0,19.0,19.0
ORCL,2018-10-18,0,0,0,0,3.0,6.0,2.0,2.0,2.0,20.0,20.0
ORCL,2018-10-19,0,0,0,0,3.0,6.0,2.0,2.0,2.0,21.0,21.0
ORCL,2018-10-22,0,0,0,0,3.0,6.0,2.0,2.0,2.0,24.0,24.0
ORCL,2018-10-23,0,0,0,0,3.0,6.0,2.0,2.0,2.0,25.0,25.0
ORCL,2018-10-24,0,0,0,0,3.0,6.0,2.0,2.0,2.0,26.0,26.0
ORCL,2018-10-25,0,0,0,0,3.0,5.0,2.0,2.0,2.0,27.0,27.0
ORCL,2018-10-26,0,0,0,0,3.0,5.0,2.0,2.0,2.0,28.0,28.0
ORCL,2018-10-29,0,0,0,0,2.0,5.0,1.0,2.0,2.0,31.0,31.0
ORCL,2018-10-30,0,0,0,0,2.0,4.0,1.0,2.0,2.0,32.0,32.0
ORCL,2018-10-31,0,0,0,0,1.0,4.0,1.0,2.0,2.0,33.0,33.0
ORCL,2018-11-01,0,0,0,0,1.0,4.0,1.0,2.0,2.0,34.0,34.0
ORCL,2018-11-02,0,0,0,0,1.0,4.0,1.0,2.0,2.0,35.0,35.0
ORCL,2018-11-05,0,0,0,0,1.0,4.0,1.0,2.0,2.0,38.0,38.0
ORCL,2018-11-06,0,0,0,0,1.0,4.0,1.0,2.0,2.0,39.0,39.0
ORCL,2018-11-07,0,0,0,0,1.0,4.0,1.0,2.0,2.0,40.0,40.0
ORCL,2018-11-08,0,0,0,0,1.0,4.0,1.0,2.0,2.0,41.0,41.0
ORCL,2018-11-09,0,0,0,0,0.0,4.0,0.0,2.0,2.0,42.0,42.0
ORCL,2018-11-12,0,0,0,0,0.0,4.0,0.0,2.0,2.0,45.0,45.0
ORCL,2018-11-13,0,0,0,0,0.0,4.0,0.0,2.0,2.0,46.0,46.0
ORCL,2018-11-14,0,0,0,0,0.0,4.0,0.0,2.0,2.0,47.0,47.0
ORCL,2018-11-15,0,0,0,0,0.0,4.0,0.0,2.0,2.0,48.0,48.0
ORCL,2018-11-16,1,0,0,1,1.0,5.0,1.0,2.0,2.0,0.0,0.0
ORCL,2018-11-19,0,0,0,0,1.0,5.0,1.0,2.0,2.0,3.0,3.0
ORCL,2018-11-20,0,0,0,0,1.0,5.0,1.0,2.0,2.0,4.0,4.0
ORCL,2018-11-21,0,0,0,0,1.0,5.0,1.0,2.0,2.0,5.0,5.0
ORCL,2018-11-23,0,0,0,0,1.0,5.0,1.0,2.0,2.0,7.0,7.0
ORCL,2018-11-26,0,0,0,0,1.0,5.0,1.0,2.0,2.0,10.0,10.0
ORCL,2018-11-27,0,0,0,0,1.0,5.0,1.0,2.0,2.0,11.0,11.0
ORCL,2018-11-28,0,0,0,0,1.0,5.0,1.0,2.0,2.0,12.0,12.0
ORCL,2018-11-29,0,0,0,0,1.0,5.0,1.0,2.0,2.0,13.0,13.0
ORCL,2018-11-30,0,0,0,0,1.0,5.0,1.0,2.0,2.0,14.0,14.0
ORCL,2018-12-03,0,0,0,0,1.0,5.0,1.0,2.0,2.0,17.0,17.0
ORCL,2018-12-04,0,0,0,0,1.0,5.0,1.0,2.0,2.0,18.0,18.0
ORCL,2018-12-06,0,0,0,0,1.0,4.0,1.0,1.0,2.0,20.0,20.0
ORCL,2018-12-07,0,0,0,0,1.0,4.0,1.0,1.0,1.0,21.0,21.0
ORCL,2018-12-10,0,0,0,0,1.0,4.0,1.0,1.0,1.0,24.0,24.0
ORCL,2018-12-11,0,0,0,0,1.0,4.0,1.0,1.0,1.0,25.0,25.0
ORCL,2018-12-12,0,0,0,0,1.0,4.0,1.0,1.0,1.0,26.0,26.0
ORCL,2018-12-13,0,0,0,0,1.0,4.0,1.0,1.0,1.0,27.0,27.0
ORCL,2018-12-14,0,0,0,0,1.0,4.0,1.0,1.0,1.0,28.0,28.0
ORCL,2018-12-17,1,0,0,1,2.0,5.0,2.0,1.0,1.0,0.0,0.0
ORCL,2018-12-18,0,0,0,0,2.0,5.0,2.0,1.0,1.0,1.0,1.0
ORCL,2018-12-19,1,0,1,0,3.0,6.0,2.0,2.0,1.0,0.0,2.0
ORCL,2018-12-20,0,0,0,0,3.0,6.0,2.0,2.0,1.0,1.0,3.0
ORCL,2018-12-21,0,0,0,0,3.0,6.0,2.0,2.0,1.0,2.0,4.0
ORCL,2018-12-24,0,0,0,0,3.0,6.0,2.0,2.0,1.0,5.0,7.0
ORCL,2018-12-26,0,0,0,0,3.0,6.0,2.0,2.0,1.0,7.0,9.0
ORCL,2018-12-27,0,0,0,0,3.0,6.0,2.0,2.0,1.0,8.0,10.0
ORCL,2018-12-28,0,0,0,0,3.0,6.0,2.0,2.0,1.0,9.0,11.0
ORCL,2018-12-31,0,0,0,0,3.0,6.0,2.0,2.0,1.0,12.0,14.0
ORCL,2019-01-02,0,0,0,0,3.0,6.0,2.0,2.0,1.0,14.0,16.0
ORCL,2019-01-03,0,0,0,0,2.0,6.0,1.0,2.0,1.0,15.0,17.0
ORCL,2019-01-04,0,0,0,0,2.0,6.0,1.0,2.0,1.0,16.0,18.0
ORCL,2019-01-07,0,0,0,0,2.0,6.0,1.0,2.0,1.0,19.0,21.0
ORCL,2019-01-08,0,0,0,0,2.0,6.0,1.0,2.0,1.0,20.0,22.0
ORCL,2019-01-09,0,0,0,0,2.0,6.0,1.0,2.0,1.0,21.0,23.0
ORCL,2019-01-10,0,0,0,0,2.0,6.0,1.0,2.0,1.0,22.0,24.0
ORCL,2019-01-11,0,0,0,0,2.0,6.0,1.0,2.0,1.0,23.0,25.0
ORCL,2019-01-14,0,0,0,0,2.0,6.0,1.0,2.0,1.0,26.0,28.0
ORCL,2019-01-15,0,0,0,0,2.0,6.0,1.0,2.0,1.0,27.0,29.0
ORCL,2019-01-16,0,0,0,0,2.0,6.0,1.0,2.0,1.0,28.0,30.0
ORCL,2019-01-17,0,0,0,0,2.0,6.0,1.0,2.0,1.0,29.0,31.0
ORCL,2019-01-18,0,0,0,0,2.0,6.0,1.0,2.0,1.0,30.0,32.0
ORCL,2019-01-22,0,0,0,0,2.0,6.0,1.0,2.0,1.0,34.0,36.0
ORCL,2019-01-23,0,0,0,0,2.0,6.0,1.0,2.0,1.0,35.0,37.0
ORCL,2019-01-24,0,0,0,0,2.0,6.0,1.0,2.0,1.0,36.0,38.0
ORCL,2019-01-25,0,0,0,0,2.0,6.0,1.0,2.0,1.0,37.0,39.0
ORCL,2019-01-28,0,0,0,0,2.0,5.0,1.0,2.0,1.0,40.0,42.0
ORCL,2019-01-29,0,0,0,0,2.0,5.0,1.0,2.0,1.0,41.0,43.0
ORCL,2019-01-30,0,0,0,0,2.0,4.0,1.0,2.0,1.0,42.0,44.0
ORCL,2019-01-31,0,0,0,0,1.0,4.0,0.0,2.0,1.0,43.0,45.0
ORCL,2019-02-01,0,0,0,0,1.0,4.0,0.0,2.0,1.0,44.0,46.0
ORCL,2019-02-04,0,0,0,0,0.0,4.0,0.0,2.0,1.0,47.0,49.0
ORCL,2019-02-05,0,0,0,0,0.0,4.0,0.0,2.0,1.0,48.0,50.0
ORCL,2019-02-06,0,0,0,0,0.0,4.0,0.0,2.0,1.0,49.0,51.0
ORCL,2019-02-07,0,0,0,0,0.0,4.0,0.0,2.0,1.0,50.0,52.0
ORCL,2019-02-08,0,0,0,0,0.0,3.0,0.0,2.0,1.0,51.0,53.0
ORCL,2019-02-11,0,0,0,0,0.0,3.0,0.0,2.0,1.0,54.0,56.0
ORCL,2019-02-12,0,0,0,0,0.0,3.0,0.0,2.0,1.0,55.0,57.0
ORCL,2019-02-13,0,0,0,0,0.0,3.0,0.0,2.0,1.0,56.0,58.0
ORCL,2019-02-14,0,0,0,0,0.0,3.0,0.0,2.0,1.0,57.0,59.0
ORCL,2019-02-15,1,0,0,1,1.0,4.0,1.0,2.0,1.0,0.0,0.0
ORCL,2019-02-19,0,0,0,0,1.0,4.0,1.0,2.0,1.0,4.0,4.0
ORCL,2019-02-20,0,0,0,0,1.0,4.0,1.0,2.0,1.0,5.0,5.0
ORCL,2019-02-21,0,0,0,0,1.0,4.0,1.0,2.0,1.0,6.0,6.0
ORCL,2019-02-22,0,0,0,0,1.0,4.0,1.0,2.0,1.0,7.0,7.0
ORCL,2019-02-25,0,0,0,0,1.0,4.0,1.0,2.0,1.0,10.0,10.0
ORCL,2019-02-26,0,0,0,0,1.0,4.0,1.0,2.0,1.0,11.0,11.0
ORCL,2019-02-27,0,0,0,0,1.0,4.0,1.0,2.0,1.0,12.0,12.0
ORCL,2019-02-28,0,0,0,0,1.0,4.0,1.0,2.0,1.0,13.0,13.0
ORCL,2019-03-01,0,0,0,0,1.0,4.0,1.0,2.0,1.0,14.0,14.0
ORCL,2019-03-04,0,0,0,0,1.0,4.0,1.0,2.0,1.0,17.0,17.0
ORCL,2019-03-05,0,0,0,0,1.0,4.0,1.0,2.0,1.0,18.0,18.0
ORCL,2019-03-06,0,0,0,0,1.0,4.0,1.0,2.0,1.0,19.0,19.0
ORCL,2019-03-07,0,0,0,0,1.0,4.0,1.0,2.0,1.0,20.0,20.0
ORCL,2019-03-08,0,0,0,0,1.0,4.0,1.0,2.0,1.0,21.0,21.0
ORCL,2019-03-11,0,0,0,0,1.0,4.0,1.0,2.0,1.0,24.0,24.0
ORCL,2019-03-12,0,0,0,0,1.0,4.0,1.0,2.0,1.0,25.0,25.0
ORCL,2019-03-13,0,0,0,0,1.0,4.0,1.0,2.0,1.0,26.0,26.0
ORCL,2019-03-14,1,0,0,1,2.0,5.0,2.0,2.0,1.0,0.0,0.0
ORCL,2019-03-15,0,0,0,0,2.0,5.0,2.0,2.0,1.0,1.0,1.0
ORCL,2019-03-18,1,0,1,0,3.0,6.0,2.0,3.0,1.0,0.0,4.0
ORCL,2019-03-19,0,0,0,0,3.0,6.0,2.0,3.0,1.0,1.0,5.0
ORCL,2019-03-20,0,0,0,0,3.0,6.0,2.0,3.0,1.0,2.0,6.0
ORCL,2019-03-21,0,0,0,0,3.0,6.0,2.0,3.0,1.0,3.0,7.0
ORCL,2019-03-22,0,0,0,0,3.0,6.0,2.0,3.0,1.0,4.0,8.0
ORCL,2019-03-25,0,0,0,0,3.0,6.0,2.0,3.0,1.0,7.0,11.0
ORCL,2019-03-26,0,0,0,0,3.0,6.0,2.0,3.0,1.0,8.0,12.0
ORCL,2019-03-27,0,0,0,0,3.0,6.0,2.0,3.0,1.0,9.0,13.0
ORCL,2019-03-28,0,0,0,0,3.0,6.0,2.0,3.0,1.0,10.0,14.0
ORCL,2019-03-29,0,0,0,0,3.0,6.0,2.0,3.0,1.0,11.0,15.0
ORCL,2019-04-01,0,0,0,0,2.0,5.0,1.0,3.0,1.0,14.0,18.0
ORCL,2019-04-02,0,0,0,0,2.0,5.0,1.0,3.0,1.0,15.0,19.0
ORCL,2019-04-03,0,0,0,0,2.0,5.0,1.0,3.0,1.0,16.0,20.0
ORCL,2019-04-04,0,0,0,0,2.0,5.0,1.0,3.0,1.0,17.0,21.0
ORCL,2019-04-05,0,0,0,0,2.0,5.0,1.0,3.0,1.0,18.0,22.0
ORCL,2019-04-08,0,0,0,0,2.0,5.0,1.0,3.0,1.0,21.0,25.0
ORCL,2019-04-09,0,0,0,0,2.0,5.0,1.0,3.0,1.0,22.0,26.0
ORCL,2019-04-10,0,0,0,0,2.0,5.0,1.0,3.0,1.0,23.0,27.0
ORCL,2019-04-11,0,0,0,0,2.0,5.0,1.0,3.0,1.0,24.0,28.0
ORCL,2019-04-12,0,0,0,0,2.0,5.0,1.0,3.0,1.0,25.0,29.0
ORCL,2019-04-15,0,0,0,0,2.0,5.0,1.0,3.0,1.0,28.0,32.0
ORCL,2019-04-16,0,0,0,0,2.0,5.0,1.0,3.0,1.0,29.0,33.0
ORCL,2019-04-17,0,0,0,0,2.0,5.0,1.0,3.0,1.0,30.0,34.0
ORCL,2019-04-18,0,0,0,0,2.0,5.0,1.0,3.0,1.0,31.0,35.0
ORCL,2019-04-22,0,0,0,0,2.0,5.0,1.0,3.0,1.0,35.0,39.0
ORCL,2019-04-23,0,0,0,0,2.0,5.0,1.0,3.0,1.0,36.0,40.0
ORCL,2019-04-24,0,0,0,0,2.0,5.0,1.0,3.0,1.0,37.0,41.0
ORCL,2019-04-25,0,0,0,0,2.0,5.0,1.0,3.0,1.0,38.0,42.0
ORCL,2019-04-26,0,0,0,0,1.0,5.0,0.0,3.0,1.0,39.0,43.0
ORCL,2019-04-29,0,0,0,0,1.0,4.0,0.0,3.0,1.0,42.0,46.0
ORCL,2019-04-30,0,0,0,0,0.0,4.0,0.0,3.0,1.0,43.0,47.0
ORCL,2019-05-01,0,0,0,0,0.0,3.0,0.0,3.0,1.0,44.0,48.0
ORCL,2019-05-02,0,0,0,0,0.0,3.0,0.0,3.0,1.0,45.0,49.0
ORCL,2019-05-03,0,0,0,0,0.0,3.0,0.0,3.0,1.0,46.0,50.0
ORCL,2019-05-06,0,0,0,0,0.0,3.0,0.0,3.0,1.0,49.0,53.0
ORCL,2019-05-07,0,0,0,0,0.0,3.0,0.0,3.0,1.0,50.0,54.0
ORCL,2019-05-08,0,0,0,0,0.0,3.0,0.0,3.0,1.0,51.0,55.0
ORCL,2019-05-09,0,0,0,0,0.0,3.0,0.0,3.0,1.0,52.0,56.0
ORCL,2019-05-10,0,0,0,0,0.0,3.0,0.0,3.0,1.0,53.0,57.0
ORCL,2019-05-13,0,0,0,0,0.0,3.0,0.0,3.0,1.0,56.0,60.0
ORCL,2019-05-14,0,0,0,0,0.0,3.0,0.0,3.0,1.0,57.0,61.0
ORCL,2019-05-15,0,0,0,0,0.0,3.0,0.0,3.0,1.0,58.0,62.0
ORCL,2019-05-16,0,0,0,0,0.0,3.0,0.0,3.0,1.0,59.0,63.0
ORCL,2019-05-17,0,0,0,0,0.0,3.0,0.0,3.0,1.0,60.0,64.0
ORCL,2019-05-20,0,0,0,0,0.0,3.0,0.0,3.0,1.0,63.0,67.0
ORCL,2019-05-21,0,0,0,0,0.0,3.0,0.0,3.0,1.0,64.0,68.0
ORCL,2019-05-22,0,0,0,0,0.0,3.0,0.0,3.0,1.0,65.0,69.0
ORCL,2019-05-23,0,0,0,0,0.0,3.0,0.0,3.0,1.0,66.0,70.0
ORCL,2019-05-24,0,0,0,0,0.0,3.0,0.0,3.0,1.0,67.0,71.0
ORCL,2019-05-28,0,0,0,0,0.0,3.0,0.0,3.0,1.0,71.0,75.0
ORCL,2019-05-29,0,0,0,0,0.0,3.0,0.0,3.0,1.0,72.0,76.0
ORCL,2019-05-30,0,0,0,0,0.0,3.0,0.0,3.0,1.0,73.0,77.0
ORCL,2019-05-31,0,0,0,0,0.0,3.0,0.0,3.0,1.0,74.0,78.0
ORCL,2019-06-03,0,0,0,0,0.0,3.0,0.0,3.0,1.0,77.0,81.0
ORCL,2019-06-04,0,0,0,0,0.0,3.0,0.0,3.0,1.0,78.0,82.0
ORCL,2019-06-05,0,0,0,0,0.0,3.0,0.0,3.0,1.0,79.0,83.0
ORCL,2019-06-06,0,0,0,0,0.0,3.0,0.0,3.0,1.0,80.0,84.0
ORCL,2019-06-07,0,0,0,0,0.0,3.0,0.0,3.0,1.0,81.0,85.0
ORCL,2019-06-10,0,0,0,0,0.0,3.0,0.0,2.0,1.0,84.0,88.0
ORCL,2019-06-11,0,0,0,0,0.0,3.0,0.0,2.0,1.0,85.0,89.0
ORCL,2019-06-12,0,0,0,0,0.0,3.0,0.0,2.0,1.0,86.0,90.0
ORCL,2019-06-13,0,0,0,0,0.0,3.0,0.0,2.0,1.0,87.0,91.0
ORCL,2019-06-14,0,0,0,0,0.0,3.0,0.0,2.0,1.0,88.0,92.0
ORCL,2019-06-17,0,0,0,0,0.0,3.0,0.0,2.0,1.0,91.0,95.0
ORCL,2019-06-18,0,0,0,0,0.0,3.0,0.0,2.0,1.0,92.0,96.0
ORCL,2019-06-19,1,0,0,1,1.0,4.0,1.0,2.0,1.0,0.0,0.0
ORCL,2019-06-20,0,0,0,0,1.0,4.0,1.0,2.0,1.0,1.0,1.0
ORCL,2019-06-21,1,1,0,0,2.0,5.0,1.0,2.0,2.0,0.0,2.0
ORCL,2019-06-24,0,0,0,0,2.0,5.0,1.0,2.0,2.0,3.0,5.0
ORCL,2019-06-25,0,0,0,0,2.0,5.0,1.0,2.0,2.0,4.0,6.0
ORCL,2019-06-26,0,0,0,0,2.0,4.0,1.0,2.0,2.0,5.0,7.0
ORCL,2019-06-27,0,0,0,0,2.0,4.0,1.0,2.0,2.0,6.0,8.0
ORCL,2019-06-28,0,0,0,0,2.0,4.0,1.0,2.0,2.0,7.0,9.0
ORCL,2019-07-01,0,0,0,0,2.0,4.0,1.0,2.0,2.0,10.0,12.0
ORCL,2019-07-02,0,0,0,0,2.0,4.0,1.0,2.0,2.0,11.0,13.0
ORCL,2019-07-03,0,0,0,0,2.0,4.0,1.0,2.0,2.0,12.0,14.0
ORCL,2019-07-05,0,0,0,0,2.0,4.0,1.0,2.0,2.0,14.0,16.0
ORCL,2019-07-08,0,0,0,0,2.0,4.0,1.0,2.0,2.0,17.0,19.0
ORCL,2019-07-09,0,0,0,0,2.0,4.0,1.0,2.0,2.0,18.0,20.0
ORCL,2019-07-10,1,0,0,1,3.0,5.0,2.0,2.0,2.0,0.0,0.0
ORCL,2019-07-11,0,0,0,0,3.0,5.0,2.0,2.0,2.0,1.0,1.0
ORCL,2019-07-12,0,0,0,0,3.0,5.0,2.0,2.0,2.0,2.0,2.0
ORCL,2019-07-15,0,0,0,0,3.0,5.0,2.0,2.0,2.0,5.0,5.0
ORCL,2019-07-16,0,0,0,0,3.0,5.0,2.0,2.0,2.0,6.0,6.0
ORCL,2019-07-17,0,0,0,0,3.0,5.0,2.0,2.0,2.0,7.0,7.0
ORCL,2019-07-18,0,0,0,0,3.0,5.0,2.0,2.0,2.0,8.0,8.0
ORCL,2019-07-19,0,0,0,0,3.0,5.0,2.0,2.0,2.0,9.0,9.0
ORCL,2019-07-22,0,0,0,0,3.0,5.0,2.0,2.0,2.0,12.0,12.0
ORCL,2019-07-23,0,0,0,0,3.0,4.0,2.0,2.0,2.0,13.0,13.0
ORCL,2019-07-24,0,0,0,0,3.0,4.0,2.0,2.0,2.0,14.0,14.0
ORCL,2019-07-25,0,0,0,0,3.0,3.0,2.0,2.0,2.0,15.0,15.0
ORCL,2019-07-26,0,0,0,0,3.0,3.0,2.0,2.0,2.0,16.0,16.0
ORCL,2019-07-29,0,0,0,0,3.0,3.0,2.0,2.0,2.0,19.0,19.0
ORCL,2019-07-30,0,0,0,0,3.0,3.0,2.0,2.0,2.0,20.0,20.0
ORCL,2019-07-31,1,0,0,1,4.0,4.0,3.0,2.0,2.0,0.0,0.0
ORCL,2019-08-01,0,0,0,0,3.0,4.0,2.0,2.0,2.0,1.0,1.0
ORCL,2019-08-02,0,0,0,0,3.0,4.0,2.0,2.0,2.0,2.0,2.0
ORCL,2019-08-05,0,0,0,0,2.0,4.0,2.0,2.0,2.0,5.0,5.0
ORCL,2019-08-06,0,0,0,0,2.0,4.0,2.0,2.0,2.0,6.0,6.0
ORCL,2019-08-07,0,0,0,0,2.0,4.0,2.0,2.0,2.0,7.0,7.0
ORCL,2019-08-08,0,0,0,0,2.0,4.0,2.0,2.0,2.0,8.0,8.0
ORCL,2019-08-09,0,0,0,0,2.0,4.0,2.0,2.0,2.0,9.0,9.0
ORCL,2019-08-12,0,0,0,0,2.0,4.0,2.0,2.0,2.0,12.0,12.0
ORCL,2019-08-13,0,0,0,0,2.0,4.0,2.0,2.0,2.0,13.0,13.0
ORCL,2019-08-14,0,0,0,0,2.0,4.0,2.0,2.0,2.0,14.0,14.0
ORCL,2019-08-15,0,0,0,0,2.0,4.0,2.0,2.0,2.0,15.0,15.0
ORCL,2019-08-16,0,0,0,0,2.0,4.0,2.0,2.0,2.0,16.0,16.0
ORCL,2019-08-19,0,0,0,0,2.0,4.0,2.0,2.0,2.0,19.0,19.0
ORCL,2019-08-20,0,0,0,0,2.0,4.0,2.0,2.0,2.0,20.0,20.0
ORCL,2019-08-21,0,0,0,0,1.0,4.0,1.0,2.0,2.0,21.0,21.0
ORCL,2019-08-22,0,0,0,0,1.0,4.0,1.0,2.0,2.0,22.0,22.0
ORCL,2019-08-23,0,0,0,0,1.0,4.0,1.0,2.0,2.0,23.0,23.0
ORCL,2019-08-26,0,0,0,0,1.0,4.0,1.0,2.0,2.0,26.0,26.0
ORCL,2019-08-27,0,0,0,0,1.0,4.0,1.0,2.0,2.0,27.0,27.0
ORCL,2019-08-28,0,0,0,0,1.0,4.0,1.0,2.0,2.0,28.0,28.0
ORCL,2019-08-29,0,0,0,0,1.0,4.0,1.0,2.0,2.0,29.0,29.0
ORCL,2019-08-30,0,0,0,0,1.0,4.0,1.0,2.0,2.0,30.0,30.0
ORCL,2019-09-03,0,0,0,0,1.0,4.0,1.0,2.0,2.0,34.0,34.0
ORCL,2019-09-04,0,0,0,0,1.0,4.0,1.0,2.0,2.0,35.0,35.0
ORCL,2019-09-05,0,0,0,0,1.0,4.0,1.0,2.0,2.0,36.0,36.0
ORCL,2019-09-06,0,0,0,0,1.0,4.0,1.0,2.0,2.0,37.0,37.0
ORCL,2019-09-09,0,0,0,0,1.0,4.0,1.0,1.0,2.0,40.0,40.0
ORCL,2019-09-10,0,0,0,0,1.0,4.0,1.0,1.0,2.0,41.0,41.0
ORCL,2019-09-11,1,0,0,1,2.0,5.0,2.0,1.0,2.0,0.0,0.0
ORCL,2019-09-12,0,0,0,0,1.0,5.0,1.0,1.0,2.0,1.0,1.0
ORCL,2019-09-13,1,0,1,0,2.0,6.0,1.0,2.0,2.0,0.0,2.0
ORCL,2019-09-16,0,0,0,0,2.0,6.0,1.0,2.0,2.0,3.0,5.0
ORCL,2019-09-17,0,0,0,0,2.0,6.0,1.0,2.0,2.0,4.0,6.0
ORCL,2019-09-18,0,0,0,0,2.0,6.0,1.0,2.0,2.0,5.0,7.0
ORCL,2019-09-19,0,0,0,0,2.0,6.0,1.0,2.0,2.0,6.0,8.0
ORCL,2019-09-20,0,0,0,0,2.0,6.0,1.0,2.0,2.0,7.0,9.0
ORCL,2019-09-23,0,0,0,0,2.0,6.0,1.0,2.0,2.0,10.0,12.0
ORCL,2019-09-24,0,0,0,0,2.0,6.0,1.0,2.0,2.0,11.0,13.0
ORCL,2019-09-25,0,0,0,0,2.0,6.0,1.0,2.0,2.0,12.0,14.0
ORCL,2019-09-26,0,0,0,0,2.0,6.0,1.0,2.0,2.0,13.0,15.0
ORCL,2019-09-27,0,0,0,0,2.0,6.0,1.0,2.0,2.0,14.0,16.0
ORCL,2019-09-30,0,0,0,0,2.0,6.0,1.0,2.0,2.0,17.0,19.0
ORCL,2019-10-01,0,0,0,0,2.0,6.0,1.0,2.0,2.0,18.0,20.0
ORCL,2019-10-02,0,0,0,0,2.0,6.0,1.0,2.0,2.0,19.0,21.0
ORCL,2019-10-03,0,0,0,0,2.0,6.0,1.0,2.0,2.0,20.0,22.0
ORCL,2019-10-04,0,0,0,0,2.0,6.0,1.0,2.0,2.0,21.0,23.0
ORCL,2019-10-07,0,0,0,0,2.0,6.0,1.0,2.0,2.0,24.0,26.0
ORCL,2019-10-08,0,0,0,0,2.0,6.0,1.0,2.0,2.0,25.0,27.0
ORCL,2019-10-09,0,0,0,0,2.0,6.0,1.0,2.0,2.0,26.0,28.0
ORCL,2019-10-10,0,0,0,0,2.0,6.0,1.0,2.0,2.0,27.0,29.0
ORCL,2019-10-11,0,0,0,0,2.0,6.0,1.0,2.0,2.0,28.0,30.0
ORCL,2019-10-14,0,0,0,0,2.0,6.0,1.0,2.0,2.0,31.0,33.0
ORCL,2019-10-15,0,0,0,0,2.0,6.0,1.0,2.0,2.0,32.0,34.0
ORCL,2019-10-16,0,0,0,0,2.0,6.0,1.0,2.0,2.0,33.0,35.0
ORCL,2019-10-17,0,0,0,0,2.0,6.0,1.0,2.0,2.0,34.0,36.0
ORCL,2019-10-18,1,0,0,1,3.0,7.0,2.0,2.0,2.0,0.0,0.0
ORCL,2019-10-21,0,0,0,0,3.0,7.0,2.0,2.0,2.0,3.0,3.0
ORCL,2019-10-22,0,0,0,0,3.0,7.0,2.0,2.0,2.0,4.0,4.0
ORCL,2019-10-23,0,0,0,0,2.0,7.0,1.0,2.0,2.0,5.0,5.0
ORCL,2019-10-24,0,0,0,0,2.0,7.0,1.0,2.0,2.0,6.0,6.0
ORCL,2019-10-25,0,0,0,0,1.0,6.0,1.0,2.0,2.0,7.0,7.0
ORCL,2019-10-28,0,0,0,0,1.0,6.0,1.0,2.0,2.0,10.0,10.0
ORCL,2019-10-29,0,0,0,0,1.0,5.0,1.0,2.0,2.0,11.0,11.0
ORCL,2019-10-30,0,0,0,0,1.0,5.0,1.0,2.0,2.0,12.0,12.0
ORCL,2019-10-31,0,0,0,0,1.0,5.0,1.0,2.0,2.0,13.0,13.0
ORCL,2019-11-01,0,0,0,0,1.0,5.0,1.0,2.0,2.0,14.0,14.0
