ticker,cik,accession_number,filing_date,report_date,form_type,source,collected_at
MSFT,789019,0001193125-26-224155,2026-05-14,2026-05-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
MSFT,789019,0001193125-26-258667,2026-06-05,2026-06-02,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
MSFT,789019,0001193125-26-323660,2026-07-29,2026-06-30,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
MSFT,789019,0001193125-26-323632,2026-07-29,2026-07-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-99-001954,1999-06-15,1999-05-02,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0000898430-99-003541,1999-09-10,1999-08-01,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-99-004592,1999-12-10,1999-10-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-00-003358,2000-06-14,2000-04-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-00-004766,2000-09-13,2000-07-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-00-005003,2000-09-28,2000-09-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-00-005147,2000-10-05,2000-10-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-00-006127,2000-12-08,2000-10-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-01-500581,2001-05-03,2001-04-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-01-501180,2001-06-12,2001-04-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-01-501827,2001-09-10,2001-07-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-01-502932,2001-11-23,2001-10-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0000950168-02-001118,2002-04-29,2002-04-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0000950168-02-001116,2002-04-29,2002-04-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-02-002054,2002-05-01,2002-04-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-02-002262,2002-05-14,2002-01-27,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-02-002660,2002-06-10,2002-04-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-02-003669,2002-08-30,2002-08-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-02-003728,2002-09-10,2002-07-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-02-004623,2002-12-10,2002-10-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045969-03-001196,2003-04-25,2003-01-26,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0000891092-03-001003,2003-05-08,2003-05-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001012870-03-002787,2003-05-22,2003-04-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0000891092-03-001853,2003-07-30,2003-07-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0000891092-03-001967,2003-08-05,2003-08-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0000891092-03-002009,2003-08-07,2003-08-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0000891092-03-002251,2003-08-22,2003-08-19,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-03-047111,2003-09-09,2003-07-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0000891092-03-002448,2003-09-12,2003-09-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0000891092-03-002498,2003-09-17,2003-09-17,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-03-000007,2003-11-06,2003-11-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-03-000010,2003-11-21,2003-10-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-04-000005,2004-02-12,2004-02-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-04-000007,2004-03-29,2004-01-25,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-04-000009,2004-04-26,2004-04-19,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-04-000011,2004-05-06,2004-05-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-04-000015,2004-05-20,2004-04-25,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-04-000020,2004-08-05,2004-08-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-04-000021,2004-08-11,2004-08-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-04-000023,2004-08-19,2004-07-25,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-04-000025,2004-08-20,2004-08-19,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-04-000028,2004-10-27,2004-10-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-04-000030,2004-11-04,2004-11-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-04-000034,2004-11-22,2004-10-24,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-05-000002,2005-02-02,2005-01-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-05-000004,2005-02-11,2005-02-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-05-000006,2005-02-17,2005-02-17,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-05-000008,2005-03-22,2005-01-30,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-05-000012,2005-05-12,2005-05-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-05-000014,2005-05-16,2005-05-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-05-000016,2005-05-20,2005-05-16,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-05-000020,2005-06-02,2005-05-01,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-05-000022,2005-08-11,2005-08-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-05-000024,2005-08-25,2005-07-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-05-000026,2005-11-09,2005-11-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-05-000028,2005-11-23,2005-10-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-05-000030,2005-12-15,2005-12-14,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-05-000032,2005-12-22,2005-12-19,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-06-000004,2006-02-16,2006-02-16,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-06-000007,2006-02-24,2006-02-20,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-06-000010,2006-03-07,2006-03-02,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-06-000012,2006-03-13,2006-03-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-06-000014,2006-03-16,2006-01-29,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-06-000018,2006-04-03,2006-03-28,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-06-000020,2006-05-11,2006-05-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-06-000023,2006-05-31,2006-04-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-06-000027,2006-08-10,2006-08-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-06-189092,2006-09-12,2006-09-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-06-223958,2006-11-06,2006-11-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-06-230621,2006-11-09,2006-11-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-06-230536,2006-11-09,2006-11-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-06-243229,2006-11-29,2006-07-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-06-000030,2006-12-01,2006-11-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-06-000032,2006-12-04,2006-12-01,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-06-000035,2006-12-07,2006-10-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-07-000002,2007-01-11,2007-01-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-07-000004,2007-02-13,2007-02-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-07-000008,2007-03-16,2007-01-28,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-07-000010,2007-04-05,2007-03-30,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-07-000012,2007-04-30,2007-04-24,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-07-000014,2007-05-10,2007-05-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-07-000019,2007-05-24,2007-04-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-07-000025,2007-06-08,2007-06-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-07-137575,2007-06-18,2007-06-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-07-137218,2007-06-18,2007-06-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-07-144216,2007-06-27,2007-06-21,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-07-000042,2007-08-09,2007-08-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-07-000041,2007-08-09,2007-08-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-07-000045,2007-08-22,2007-08-22,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-07-000048,2007-09-21,2007-09-17,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-07-231042,2007-10-31,2007-10-26,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-07-000050,2007-11-08,2007-11-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-07-000053,2007-11-21,2007-11-21,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-08-021771,2008-02-06,2008-01-31,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-08-000003,2008-02-13,2008-02-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-08-000011,2008-03-21,2008-03-21,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-08-066644,2008-03-27,2008-03-21,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-08-085676,2008-04-21,2008-04-15,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-08-000014,2008-05-08,2008-05-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-08-000016,2008-05-22,2008-04-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-08-145974,2008-07-02,2008-07-02,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-08-000018,2008-08-12,2008-08-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-08-000020,2008-08-21,2008-08-21,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-08-000022,2008-09-08,2008-09-03,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-08-198086,2008-09-18,2008-09-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-08-199382,2008-09-22,2008-09-19,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-08-200658,2008-09-24,2008-09-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-08-000025,2008-10-16,2008-10-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-08-000027,2008-11-06,2008-11-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-08-000028,2008-11-10,2008-11-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-08-000030,2008-12-02,2008-12-01,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-09-000002,2009-01-16,2009-01-15,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-09-000005,2009-02-10,2009-02-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-09-000007,2009-02-11,2009-02-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-09-033113,2009-02-19,2009-02-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-09-040147,2009-02-27,2009-02-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-09-000013,2009-03-13,2009-01-25,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-09-075632,2009-04-08,2009-03-17,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-09-000015,2009-05-07,2009-05-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-09-000017,2009-05-20,2009-04-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-09-000021,2009-08-06,2009-08-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-09-000024,2009-08-20,2009-07-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-09-000031,2009-11-05,2009-11-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-09-000036,2009-11-19,2009-10-25,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-10-000002,2010-02-17,2010-02-17,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-10-000006,2010-03-18,2010-01-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-10-000010,2010-05-05,2010-05-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-10-000015,2010-05-13,2010-05-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-10-000018,2010-05-21,2010-05-02,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-10-000022,2010-08-12,2010-08-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-10-000024,2010-08-13,2010-08-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001104659-10-045738,2010-08-24,2010-08-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-10-000029,2010-08-30,2010-08-01,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-10-000033,2010-09-13,2010-09-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-10-000038,2010-11-12,2010-11-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-10-000045,2010-12-07,2010-10-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-11-005134,2011-01-10,2011-01-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-11-000006,2011-02-16,2011-02-16,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-11-067233,2011-03-15,2011-03-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-11-000015,2011-03-16,2011-01-30,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-11-000018,2011-03-25,2011-03-21,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-11-000022,2011-05-12,2011-05-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-11-149200,2011-05-24,2011-05-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-11-000031,2011-05-27,2011-05-01,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-11-000039,2011-08-11,2011-08-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-11-000046,2011-08-25,2011-07-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-11-000052,2011-11-10,2011-11-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-11-000056,2011-11-22,2011-10-30,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-11-000060,2011-12-14,2011-12-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-12-000004,2012-02-09,2012-02-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-12-000008,2012-02-15,2012-02-15,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-12-000013,2012-03-13,2012-01-29,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-12-000015,2012-03-28,2012-03-22,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-12-000024,2012-05-11,2012-05-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-12-000027,2012-05-23,2012-04-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-12-000032,2012-08-09,2012-08-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-12-000036,2012-08-22,2012-07-29,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-12-000055,2012-11-08,2012-11-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-12-000060,2012-11-19,2012-10-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-13-000003,2013-02-13,2013-02-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-13-000005,2013-03-05,2013-02-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-13-000008,2013-03-12,2013-01-27,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-13-000024,2013-04-02,2013-03-27,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-13-000029,2013-05-09,2013-05-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-13-000031,2013-05-14,2013-05-14,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-13-000046,2013-05-21,2013-05-15,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-13-000054,2013-05-22,2013-04-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-13-000064,2013-07-23,2013-07-17,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-13-000069,2013-08-08,2013-08-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-13-000075,2013-08-21,2013-07-28,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-13-000080,2013-09-16,2013-09-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-13-000104,2013-11-07,2013-11-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-13-000106,2013-11-14,2013-11-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-13-000109,2013-11-19,2013-10-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-13-459385,2013-12-02,2013-11-25,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-14-000004,2014-02-12,2014-02-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-14-000006,2014-02-14,2014-02-14,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-14-000030,2014-03-13,2014-01-26,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-14-000062,2014-04-15,2014-04-09,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-14-000071,2014-05-06,2014-05-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-14-000076,2014-05-08,2014-05-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-14-000085,2014-05-21,2014-04-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-14-000101,2014-05-28,2014-05-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-14-000149,2014-08-07,2014-08-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-14-000158,2014-08-20,2014-07-27,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-14-000182,2014-11-06,2014-11-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-14-000188,2014-11-19,2014-10-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-15-000013,2015-02-11,2015-02-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-15-000033,2015-03-11,2015-03-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-15-000036,2015-03-12,2015-01-25,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-15-000070,2015-04-10,2015-04-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-15-000087,2015-05-07,2015-05-04,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-15-000097,2015-05-20,2015-04-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-15-000117,2015-05-26,2015-05-20,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-15-000124,2015-06-23,2015-06-19,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-15-000131,2015-08-06,2015-08-06,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-15-000143,2015-08-19,2015-07-26,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-15-000165,2015-11-05,2015-11-05,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-15-000173,2015-11-18,2015-10-25,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-16-000189,2016-02-17,2016-02-17,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-16-000200,2016-03-14,2016-03-08,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-16-000205,2016-03-17,2016-01-31,10-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-16-000220,2016-03-23,2016-03-23,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-16-000235,2016-05-02,2016-04-29,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-16-000243,2016-05-12,2016-05-12,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-16-000268,2016-05-23,2016-05-18,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-16-000275,2016-05-25,2016-05-01,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-16-000284,2016-06-21,2016-06-16,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-16-000292,2016-08-11,2016-08-11,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-16-000300,2016-08-23,2016-07-31,10-Q,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-16-711700,2016-09-16,2016-09-13,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001193125-16-737735,2016-10-13,2016-10-07,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
NVDA,1045810,0001045810-16-000343,2016-11-10,2016-11-10,8-K,sec_edgar,2026-08-06 23:15:34.711786+00:00
