ticker,reference_date,fiscal_year,fiscal_period,assets,cash_and_equivalents,net_income,operating_income,rd_expense,revenue,stockholders_equity,operating_margin,net_margin,cash_to_assets,equity_to_assets,rd_to_revenue,revenue_growth_qoq,revenue_growth_yoy,net_income_growth_qoq,net_income_growth_yoy,assets_growth_qoq
GOOGL,2015-06-30,2016.0,Q2,130426000000.0,18453000000.0,7446000000.0,9272000000.0,5542000000.0,34985000000.0,103860000000.0,0.26502786908675147,0.21283407174503358,0.141482526490117,0.796313618450309,0.15841074746319853,1.0271758025263646,-0.46993227375342794,1.1183499288762446,-0.47325976230899836,0.0
GOOGL,2015-09-30,2016.0,Q3,144281000000.0,18068000000.0,11425000000.0,13980000000.0,8772000000.0,53660000000.0,116241000000.0,0.26052925829295565,0.2129146477823332,0.12522785397938743,0.8056570165163812,0.16347372344390607,0.0,-0.18698201542400872,0.0,2.2503556187766716,0.0
GOOGL,2015-12-31,2017.0,Q1,147461000000.0,16549000000.0,16348000000.0,19360000000.0,12282000000.0,74989000000.0,120331000000.0,0.25817119844243824,0.21800530744509194,0.11222628355972088,0.8160191508263201,0.16378402165650963,0.0,0.0,0.0,0.0,0.0
GOOGL,2016-03-31,2017.0,Q1,149747000000.0,15111000000.0,4207000000.0,5342000000.0,3367000000.0,20257000000.0,123569000000.0,0.2637113096707311,0.2076812953546922,0.10091020187382718,0.825185145612266,0.16621414819568545,-0.7298670471669177,-0.7298670471669177,-0.7426596525568877,-0.7426596525568877,0.015502404025471206
GOOGL,2016-06-30,2017.0,Q2,154292000000.0,13627000000.0,9084000000.0,11310000000.0,6730000000.0,41757000000.0,127879000000.0,0.2708527911487894,0.2175443638192399,0.08831954994426153,0.8288116039716901,0.16117058217783845,0.0,-0.44315832988838366,0.0,-0.4443356985563983,0.0
GOOGL,2016-09-30,2017.0,Q3,159948000000.0,9406000000.0,14145000000.0,17077000000.0,10326000000.0,64208000000.0,134103000000.0,0.2659637428357837,0.2202996511338151,0.05880661214894841,0.8384162352764648,0.16082108148517318,0.0,2.1696697437922694,0.0,2.3622533872117897,0.0
GOOGL,2016-12-31,2018.0,Q2,167497000000.0,12918000000.0,19478000000.0,23716000000.0,13948000000.0,90272000000.0,139036000000.0,0.26271712158808935,0.2157701169797944,0.07712376938094413,0.830080538755918,0.1545108117688763,0.0,1.1618411284335561,0.0,1.1442095992954644,0.0
GOOGL,2017-03-31,2018.0,Q1,172756000000.0,18132000000.0,5426000000.0,6568000000.0,3942000000.0,24750000000.0,144949000000.0,0.2653737373737374,0.21923232323232322,0.10495728078908982,0.8390388756396304,0.15927272727272726,0.0,-0.7258286068769939,0.0,-0.7214293048567615,0.0
GOOGL,2017-06-30,2018.0,Q2,178621000000.0,15711000000.0,8950000000.0,10700000000.0,8114000000.0,50760000000.0,148286000000.0,0.210795902285264,0.17631993695823484,0.08795718308597533,0.8301711444902895,0.15985027580772262,0.0,-0.43769939737681673,0.0,-0.5405072389362358,0.0
GOOGL,2017-09-30,2018.0,Q3,189536000000.0,10581000000.0,15682000000.0,18482000000.0,12319000000.0,78532000000.0,157100000000.0,0.23534355421993583,0.1996892986298579,0.05582580617930103,0.828866283977714,0.15686599093363215,0.0,2.173010101010101,0.0,1.8901584961297457,0.0
GOOGL,2017-12-31,2019.0,Q1,197295000000.0,10715000000.0,12662000000.0,26178000000.0,16625000000.0,110855000000.0,152502000000.0,0.23614631726128726,0.11422128005051645,0.05430953648090423,0.7729643427354976,0.14997068242298497,0.41159017979931756,1.1839046493301812,-0.19257747736258135,0.4147486033519554,0.04093681411446903
GOOGL,2018-03-31,2019.0,Q1,206935000000.0,12658000000.0,9401000000.0,7633000000.0,5039000000.0,31146000000.0,160825000000.0,0.24507159827907277,0.30183651191164196,0.06116896610046633,0.7771764080508372,0.16178642522314263,0.0,-0.7190383834739074,0.0,-0.25754225240878215,0.0
GOOGL,2018-06-30,2019.0,Q2,211610000000.0,14148000000.0,12596000000.0,10678000000.0,10153000000.0,63803000000.0,162000000000.0,0.16735890161904612,0.19742018400388697,0.06685884409999528,0.7655592835877322,0.1591304484115167,0.0,1.048513452770821,0.0,0.3398574619721306,0.0
GOOGL,2018-09-30,2019.0,Q3,221538000000.0,13443000000.0,21788000000.0,19303000000.0,15385000000.0,97543000000.0,169840000000.0,0.19789221163999468,0.2233681555826661,0.060680334750697396,0.7666404860565682,0.1577253108885312,0.0,0.5288152594705577,0.0,0.7297554779295015,0.0
GOOGL,2018-12-31,2020.0,Q3,232792000000.0,16701000000.0,30736000000.0,27524000000.0,21419000000.0,136819000000.0,177628000000.0,0.20117089000796673,0.22464716157843576,0.07174215608783807,0.7630330939207532,0.15654989438601363,0.40265318885004553,1.1443975988589878,0.4106847806131815,1.4401397268974279,0.05079941138766264
GOOGL,2019-03-31,2020.0,Q1,245349000000.0,19148000000.0,6657000000.0,6608000000.0,6029000000.0,36339000000.0,183472000000.0,0.18184319876716476,0.18319161231734502,0.07804392925995216,0.7478000725497149,0.16590990395993285,0.0,-0.7344009238482959,0.0,-0.7834135866736075,0.0
GOOGL,2019-06-30,2020.0,Q2,257101000000.0,16587000000.0,16604000000.0,15788000000.0,12242000000.0,75283000000.0,192192000000.0,0.20971534078078716,0.2205544412417146,0.06451550168999731,0.7475350154219548,0.16261307333660985,1.071686067310603,1.071686067310603,1.4942166140904312,1.4942166140904312,0.047899115138027915
GOOGL,2019-09-30,2020.0,Q3,263044000000.0,16032000000.0,23672000000.0,24965000000.0,18796000000.0,115782000000.0,194969000000.0,0.21562073552020175,0.20445319652450294,0.06094797828500175,0.7412029926552212,0.162339569190375,0.0,0.5379567764302697,0.0,0.4256805589014696,0.0
GOOGL,2019-12-31,2021.0,Q1,275909000000.0,18498000000.0,34343000000.0,34231000000.0,26018000000.0,161857000000.0,201442000000.0,0.2114891540063142,0.2121811228430034,0.06704384416601125,0.7301030412201124,0.16074683208016954,0.0,0.0,0.0,0.0,0.0
GOOGL,2020-03-31,2021.0,Q1,273403000000.0,19644000000.0,6836000000.0,7977000000.0,6820000000.0,41159000000.0,203659000000.0,0.1938093734055735,0.16608761145800433,0.0718499797002959,0.7449040427500796,0.16569887509414707,-0.7457076308099124,-0.7457076308099124,-0.8009492472993041,-0.8009492472993041,-0.009082704804845076
GOOGL,2020-06-30,2021.0,Q2,278492000000.0,17742000000.0,13795000000.0,14360000000.0,13695000000.0,79456000000.0,207322000000.0,0.1807289569069674,0.17361810310108738,0.06370739554457579,0.7444450828030966,0.17235954490535643,0.0,0.9304647829150368,0.0,1.0179929783499122,0.0
GOOGL,2020-09-30,2021.0,Q3,299243000000.0,20129000000.0,25042000000.0,25573000000.0,20551000000.0,125629000000.0,212920000000.0,0.20355968765173646,0.1993329565625771,0.06726640222160585,0.7115287575649222,0.16358484107968702,0.0,0.581114075714861,0.0,0.8152953968829286,0.0
GOOGL,2020-12-31,2022.0,Q3,319616000000.0,26465000000.0,40269000000.0,41224000000.0,27573000000.0,182527000000.0,222544000000.0,0.22585151785763202,0.22061941520980458,0.08280248798558269,0.6962855426511814,0.15106258252203783,0.0,1.2972085179218689,0.0,1.9191011235955058,0.0
GOOGL,2021-03-31,2022.0,Q1,327095000000.0,26622000000.0,17930000000.0,16437000000.0,7485000000.0,55314000000.0,230013000000.0,0.2971580431717106,0.32414940159814876,0.0813891988566013,0.7031993763279781,0.1353183642477492,0.0,-0.6969544231812279,0.0,-0.5547443442846856,0.0
GOOGL,2021-06-30,2022.0,Q3,335387000000.0,23630000000.0,36455000000.0,35798000000.0,15160000000.0,117194000000.0,237565000000.0,0.3054593238561701,0.31106541290509754,0.07045592107028596,0.7083309728761102,0.1293581582674881,1.1187041255378385,1.1187041255378385,1.0331846068042387,1.0331846068042387,0.02535043336033871
GOOGL,2021-09-30,2022.0,Q3,347403000000.0,23719000000.0,55391000000.0,56829000000.0,22854000000.0,182312000000.0,244567000000.0,0.31171288779674405,0.30382531045679934,0.06827517321381796,0.7039864365016998,0.1253565316600114,0.5556427803471167,0.5556427803471167,0.5194349197640926,0.5194349197640926,0.03582726820061599
GOOGL,2021-12-31,2023.0,Q1,359268000000.0,20945000000.0,76033000000.0,78714000000.0,31562000000.0,257637000000.0,251635000000.0,0.3055228868524319,0.2951167728237792,0.058299097052896445,0.7004102786777558,0.12250569599863374,0.0,0.0,0.0,0.0,0.0
GOOGL,2022-03-31,2023.0,Q2,357096000000.0,20886000000.0,16436000000.0,20094000000.0,9119000000.0,68011000000.0,254004000000.0,0.2954522062607519,0.24166678919586537,0.05848847368774783,0.7113045231534377,0.1340812515622473,-0.736020059230623,-0.736020059230623,-0.78383070508858,-0.78383070508858,-0.006045626106416346
GOOGL,2022-06-30,2023.0,Q2,355185000000.0,17936000000.0,32438000000.0,39547000000.0,18960000000.0,137696000000.0,255419000000.0,0.28720514757146176,0.23557692307692307,0.050497627996677785,0.7191153905711108,0.1376946316523356,0.0,1.0246136654364735,0.0,0.973594548551959,0.0
GOOGL,2022-09-30,2023.0,Q3,358255000000.0,21984000000.0,46348000000.0,56682000000.0,29233000000.0,206788000000.0,253626000000.0,0.2741068147087839,0.22413292840977234,0.06136411215475011,0.7079482491521403,0.14136700388803994,0.0,0.5017720195212643,0.0,0.4288180529009187,0.0
GOOGL,2022-12-31,2024.0,Q1,365264000000.0,21879000000.0,59972000000.0,74842000000.0,39500000000.0,282836000000.0,256144000000.0,0.2646127084246701,0.2120380715326196,0.05989914144290157,0.7012571728941259,0.13965690364734334,0.3677582838462581,1.0540611201487335,0.2939501165098817,0.8488192860225661,0.019564276841914197
GOOGL,2023-03-31,2024.0,Q1,369491000000.0,25924000000.0,15051000000.0,17415000000.0,11468000000.0,69787000000.0,260894000000.0,0.24954504420594092,0.21567054035851949,0.07016138417444538,0.7060902701283658,0.1643285998824996,0.0,-0.7532598396243759,0.0,-0.7490328820116054,0.0
GOOGL,2023-06-30,2024.0,Q2,383044000000.0,25929000000.0,33419000000.0,39253000000.0,22056000000.0,144391000000.0,267141000000.0,0.271852123747325,0.2314479434313773,0.06769196228109564,0.6974159626570315,0.1527519028194278,0.0,1.069024316849843,0.0,1.2203840276393594,0.0
GOOGL,2023-09-30,2024.0,Q3,396711000000.0,30702000000.0,53108000000.0,60596000000.0,33314000000.0,221084000000.0,273202000000.0,0.27408586781494815,0.24021638834108303,0.07739135037848711,0.6886675690868164,0.15068480758444755,0.531148063244939,0.531148063244939,0.5891558694156018,0.5891558694156018,0.035679974102191814
GOOGL,2023-12-31,2025.0,Q1,402392000000.0,24048000000.0,73795000000.0,84293000000.0,45427000000.0,307394000000.0,283379000000.0,0.27421810445226646,0.24006649446638517,0.059762619535179626,0.704236167717052,0.14778102370247956,0.0,0.0,0.0,0.0,0.0
GOOGL,2024-03-31,2025.0,Q2,407350000000.0,24493000000.0,23662000000.0,25472000000.0,11903000000.0,80539000000.0,292844000000.0,0.3162691366915407,0.2937955524652653,0.060127654351294954,0.7189002086657665,0.1477917530637331,-0.7379942354112312,-0.7379942354112312,-0.6793549698489058,-0.6793549698489058,0.012321318515278623
GOOGL,2024-06-30,2025.0,Q2,414770000000.0,27225000000.0,47281000000.0,52897000000.0,23763000000.0,165281000000.0,300753000000.0,0.32004283613966517,0.28606433891372873,0.06563878776189214,0.72510789112038,0.14377333147790733,0.0,1.0521858975154892,0.0,0.9981827402586425,0.0
GOOGL,2024-09-30,2025.0,Q3,430266000000.0,19959000000.0,73582000000.0,81418000000.0,36210000000.0,253549000000.0,314119000000.0,0.3211134731353703,0.29020820433131267,0.04638758349486132,0.7300576852458711,0.14281263187786186,0.0,0.5340480757013812,0.0,0.5562699604492292,0.0
GOOGL,2024-12-31,2026.0,Q1,450256000000.0,23466000000.0,100118000000.0,112390000000.0,49326000000.0,350018000000.0,325084000000.0,0.32109777211457696,0.28603671811164,0.052117017874275966,0.7219981521623254,0.14092418104211785,0.0,1.1177146798482585,0.0,1.117510204944904,0.0
GOOGL,2025-03-31,2026.0,Q1,475374000000.0,23264000000.0,34540000000.0,30606000000.0,13556000000.0,90234000000.0,345267000000.0,0.3391847862224882,0.38278254316554733,0.0489383096256842,0.7263060243092807,0.15023162001019572,0.0,-0.742201829620191,0.0,-0.6550070916318744,0.0
GOOGL,2025-06-30,2025.0,Q2,502053000000.0,21036000000.0,62736000000.0,61877000000.0,27364000000.0,186662000000.0,362916000000.0,0.3314922158768255,0.33609411663863026,0.04189995876929328,0.7228639207414357,0.14659652205590853,1.068643748476184,-0.4667074264752098,0.8163288940359004,-0.3733794122934937,0.05612212699895247
GOOGL,2025-09-30,2025.0,Q3,536469000000.0,23090000000.0,97715000000.0,93105000000.0,42515000000.0,289007000000.0,386867000000.0,0.3221548266996993,0.3381059974325881,0.043040697598556485,0.7211357972222067,0.14710716349430983,0.5482904929766101,2.202861449121174,0.5575586585054833,1.8290387955993053,0.06855053151758872
GOOGL,2025-12-31,2026.0,Q1,595281000000.0,30708000000.0,132170000000.0,129039000000.0,61087000000.0,402836000000.0,415265000000.0,0.32032638592380025,0.3280987796522654,0.05158572170117978,0.6975949173583568,0.15164235569810047,0.39386243239783125,3.4643482501052816,0.3526070715857341,2.826577880718008,0.10962795613539655
GOOGL,2026-03-31,2026.0,Q1,703919000000.0,38063000000.0,62578000000.0,39696000000.0,17032000000.0,109896000000.0,478746000000.0,0.36121423891679405,0.5694292785906675,0.054072982828990264,0.6801151837072164,0.15498289291693965,-0.7271941931704218,-0.4112567099891783,-0.5265340092305364,-0.002518490181076305,0.18249868549474946
INTC,2015-03-28,2016.0,Q1,89566000000.0,4244000000.0,1992000000.0,2615000000.0,2995000000.0,,54924000000.0,,,0.04738405198401179,0.6132237679476588,,,,0.0,-0.8298017771701982,0.0
INTC,2015-06-27,2016.0,Q2,90492000000.0,4454000000.0,4698000000.0,5511000000.0,6082000000.0,,57695000000.0,,,0.04921982053662202,0.6375701719489015,,,,0.0,-0.5985987696514012,0.0
INTC,2015-09-26,2016.0,Q3,98552000000.0,7065000000.0,7807000000.0,9703000000.0,9009000000.0,,57097000000.0,,,0.0716880428606218,0.5793591200584463,,,,0.0,2.9191767068273093,0.0
INTC,2015-12-26,2017.0,Q3,101459000000.0,15308000000.0,11420000000.0,14002000000.0,12128000000.0,,61085000000.0,,,0.15087868005795443,0.6020658591155048,,,,0.0,1.430821626223925,0.0
INTC,2016-04-02,2017.0,Q1,105467000000.0,3061000000.0,2046000000.0,2568000000.0,3246000000.0,,61174000000.0,,,0.02902329638654745,0.5800297723458523,,,,0.0,-0.8208406304728546,0.0
INTC,2016-07-02,2017.0,Q2,109831000000.0,3885000000.0,3376000000.0,3886000000.0,6391000000.0,,61367000000.0,,,0.03537252688220994,0.558740246378527,,,,0.0,-0.7043782837127845,0.0
INTC,2016-10-01,2017.0,Q3,112217000000.0,4752000000.0,6754000000.0,8348000000.0,9460000000.0,,63115000000.0,,,0.04234652503631357,0.5624370639029737,,,,1.0005924170616112,2.3010752688172045,0.02172428549316674
INTC,2016-12-31,2018.0,Q2,113327000000.0,5560000000.0,10316000000.0,13133000000.0,12685000000.0,59387000000.0,66226000000.0,0.2211426743226632,0.17370805058346103,0.049061565205114406,0.5843797153370336,0.213598935794029,0.0,,0.0,2.0556872037914693,0.0
INTC,2017-04-01,2018.0,Q1,115648000000.0,4934000000.0,2964000000.0,3632000000.0,3311000000.0,59387000000.0,66844000000.0,0.06115816592857023,0.049909912943910284,0.042663945766463755,0.5779952960708357,0.05575294256318723,0.0,,0.0,-0.7126793330748352,0.0
INTC,2017-07-01,2018.0,Q2,122107000000.0,11687000000.0,5772000000.0,7474000000.0,6573000000.0,59387000000.0,68625000000.0,0.12585245929243774,0.09719298836445686,0.09571113859156313,0.5620070921404997,0.1106807887248051,0.0,,0.0,-0.4404808065141528,0.0
INTC,2017-09-30,2018.0,Q3,127088000000.0,9075000000.0,10288000000.0,12615000000.0,9782000000.0,45708000000.0,70936000000.0,0.27599107377264376,0.22508094863043668,0.0714072138990306,0.5581644215032103,0.21401067646801436,-0.23033660565443614,-0.23033660565443614,0.0,2.4709851551956814,0.0
INTC,2017-12-30,2019.0,Q3,123249000000.0,3433000000.0,9601000000.0,18050000000.0,13035000000.0,62761000000.0,69019000000.0,0.2875989866318255,0.15297716734914996,0.02785418137266834,0.5599964299913184,0.20769267538758146,0.0,0.056813780793776525,0.0,-0.06677682737169521,0.0
INTC,2018-03-31,2019.0,Q1,128596000000.0,3554000000.0,4454000000.0,4470000000.0,3311000000.0,16066000000.0,70165000000.0,0.27822731233661147,0.2772314203908876,0.027636940495816355,0.5456235030638589,0.20608738951823727,-0.7440130017048805,-0.7440130017048805,0.0,-0.5360899906259764,0.0
INTC,2018-06-30,2019.0,Q2,125972000000.0,2614000000.0,9460000000.0,9743000000.0,6682000000.0,33028000000.0,70047000000.0,0.294992127891486,0.2864236405474143,0.02075064300003175,0.556052138570476,0.20231318880949498,1.0557699489605379,-0.4737496215802808,0.0,1.123933542882802,0.0
INTC,2018-09-29,2019.0,Q3,128242000000.0,3407000000.0,15858000000.0,17092000000.0,10110000000.0,52191000000.0,71483000000.0,0.3274894138836198,0.3038454906018279,0.026566959342493097,0.5574070897209963,0.19371155946427546,0.5802046748213636,2.248537283704718,0.6763213530655392,2.560395150426583,0.018019877433080422
INTC,2018-12-29,2020.0,Q2,127963000000.0,3019000000.0,21053000000.0,23316000000.0,13543000000.0,70848000000.0,74563000000.0,0.3290989159891599,0.2971572944896116,0.023592757281401654,0.5826918718692122,0.19115571364046974,0.3574754267977238,1.145089015380889,0.3275949047799218,1.225475687103594,-0.0021755743048299525
INTC,2019-03-30,2020.0,Q1,129458000000.0,3154000000.0,3974000000.0,4174000000.0,3332000000.0,16061000000.0,73661000000.0,0.25988419151983067,0.2474316667704377,0.024363113905668247,0.5689953498431923,0.20745906232488637,0.0,-0.7733034101174345,0.0,-0.8112383033296917,0.0
INTC,2019-06-29,2020.0,Q2,130759000000.0,2867000000.0,8153000000.0,8791000000.0,6770000000.0,32566000000.0,74947000000.0,0.26994411349259967,0.25035312903027696,0.021925833021054,0.5731689596891992,0.20788552478044586,0.0,1.0276446049436525,0.0,1.0515853044791141,0.0
INTC,2019-09-28,2020.0,Q3,133768000000.0,3935000000.0,14143000000.0,15238000000.0,9978000000.0,51756000000.0,74242000000.0,0.2944199706314244,0.2732630033232862,0.029416601877878118,0.5550056814783805,0.19278924182703455,0.5892648774795799,0.5892648774795799,0.734698883846437,0.734698883846437,0.023011800334967303
INTC,2019-12-28,2021.0,Q3,136524000000.0,4194000000.0,21048000000.0,22035000000.0,13362000000.0,71965000000.0,77504000000.0,0.3061905092753422,0.2924755089279511,0.030719873428847674,0.5676950572793062,0.18567359132911831,0.39046680578097215,1.2098200577289195,0.4882273916425086,1.5816263951919538,0.020602834758686628
INTC,2020-03-28,2021.0,Q2,147710000000.0,11380000000.0,5661000000.0,7038000000.0,3275000000.0,19828000000.0,76354000000.0,0.35495259229372605,0.28550534597538835,0.07704285424141899,0.5169182858303433,0.16517046600766594,-0.7244771764051969,-0.7244771764051969,-0.7310433295324972,-0.7310433295324972,0.08193431191585354
INTC,2020-06-27,2021.0,Q2,152539000000.0,8736000000.0,10766000000.0,12735000000.0,6629000000.0,39556000000.0,82010000000.0,0.3219486297906765,0.2721710992011326,0.05727059964992559,0.537632998774084,0.16758519567195873,0.0,0.9949566269921324,0.0,0.9017841370782547,0.0
INTC,2020-09-26,2021.0,Q3,145261000000.0,3356000000.0,15042000000.0,17794000000.0,9901000000.0,57889000000.0,74554000000.0,0.307381367790081,0.2598421116274249,0.023103241751054996,0.5132416822133952,0.17103422066368396,0.4634695115785217,0.4634695115785217,0.39717629574586666,0.39717629574586666,-0.04771238830725255
INTC,2020-12-26,2022.0,Q3,153091000000.0,5865000000.0,20899000000.0,23678000000.0,13556000000.0,77867000000.0,81073000000.0,0.30408260238611995,0.26839354283586114,0.03831054732152772,0.5295739135546832,0.17409172049777183,0.34510874259358437,0.9685256345434321,0.3893764127110757,0.9412037897083412,0.05390297464563787
INTC,2021-03-27,2022.0,Q1,150622000000.0,5192000000.0,3361000000.0,3694000000.0,3623000000.0,19673000000.0,79807000000.0,0.18777004015655976,0.17084328775479082,0.0344703960908765,0.5298495571696034,0.18416103288771413,0.0,-0.7473512527771713,0.0,-0.8391789080817265,0.0
INTC,2021-06-26,2022.0,Q3,154597000000.0,4746000000.0,8422000000.0,9240000000.0,7338000000.0,39304000000.0,85207000000.0,0.23509057602279665,0.21427844494199064,0.03069917268769769,0.5511555851665945,0.18669855485446774,0.9978650942916687,0.9978650942916687,1.5058018446890808,1.5058018446890808,0.02639056711502974
INTC,2021-09-25,2022.0,Q3,167962000000.0,7870000000.0,15245000000.0,14467000000.0,11141000000.0,58496000000.0,90087000000.0,0.2473160557986871,0.26061611050328226,0.04685583643919458,0.5363534609018706,0.19045746717724288,0.0,0.48829635660492565,0.0,0.8101401092377107,0.0
INTC,2021-12-25,2022.0,Q3,168406000000.0,7870000000.0,19868000000.0,19456000000.0,15190000000.0,79024000000.0,95391000000.0,0.2462036849564689,0.2514172909495849,0.04673230169946439,0.5664346876002043,0.19222008503745697,0.0,1.0105841644616325,0.0,1.3590596057943483,0.0
INTC,2022-04-02,2023.0,Q1,176356000000.0,7870000000.0,8113000000.0,4341000000.0,4362000000.0,18353000000.0,103136000000.0,0.23652808805099984,0.4420530703427233,0.04462564358456758,0.5848170745537435,0.23767231515283604,0.0,-0.767754100020247,0.0,-0.5916549224884236,0.0
INTC,2022-07-02,2024.0,Q2,170418000000.0,7870000000.0,7659000000.0,-2484000000.0,8762000000.0,24664000000.0,101218000000.0,-0.10071359065844956,0.3105335711968861,0.046180567780398786,0.5939396073184757,0.3552546221213104,-0.26756548078636333,0.3438674876042065,0.0,-0.055959571058794566,0.0
INTC,2022-10-01,2023.0,Q3,174841000000.0,7870000000.0,8678000000.0,3466000000.0,13064000000.0,49012000000.0,99885000000.0,0.07071737533665225,0.1770586795070595,0.045012325484297164,0.5712904867851362,0.2665469680894475,0.0,0.4554849438736117,0.0,0.1330460895678287,0.0
INTC,2022-12-31,2023.0,Q3,182103000000.0,7870000000.0,8014000000.0,2334000000.0,17528000000.0,63054000000.0,101423000000.0,0.03701589114092683,0.1270974085704317,0.0432173000993943,0.5569540315096402,0.27798395026485234,0.0,1.5565196237431072,0.0,0.0463506985246116,0.0
INTC,2023-04-01,2024.0,Q1,185303000000.0,7870000000.0,-2758000000.0,-1468000000.0,4109000000.0,11715000000.0,98059000000.0,-0.12530943235168587,-0.23542466922748612,0.042470979962547825,0.5291819344533009,0.35074690567648314,0.0,-0.8142068703016462,0.0,-1.344147741452458,0.0
INTC,2023-07-01,2024.0,Q2,185629000000.0,7870000000.0,-1277000000.0,-2484000000.0,8189000000.0,24664000000.0,101017000000.0,-0.10071359065844956,-0.051775867661368796,0.04239639280500353,0.5441875999978452,0.3320223807979241,0.0,-0.6088432137532909,0.0,-1.1593461442475668,0.0
INTC,2023-09-30,2024.0,Q3,188837000000.0,7870000000.0,-980000000.0,-2492000000.0,12059000000.0,38822000000.0,101813000000.0,-0.06419040750090155,-0.025243418680129824,0.04167615456716639,0.539158109904309,0.31062284271804647,0.0,2.313871105420401,0.0,-0.6446700507614214,0.0
INTC,2023-12-30,2024.0,Q1,191572000000.0,7870000000.0,1689000000.0,93000000.0,16046000000.0,54228000000.0,105590000000.0,0.001714981190528878,0.031146271298959947,0.041081160086025095,0.5511765811287662,0.2958987976691008,0.0,0.3968368450878368,0.0,-2.723469387755102,0.0
INTC,2024-03-30,2025.0,Q1,192733000000.0,7870000000.0,-381000000.0,-1069000000.0,4382000000.0,12724000000.0,105973000000.0,-0.08401446086136435,-0.029943414020748193,0.04083369220631651,0.5498435659695019,0.3443885570575291,-0.7653610680829092,-0.7653610680829092,-1.2255772646536411,-1.2255772646536411,0.006060384607353919
INTC,2024-06-29,2025.0,Q2,206205000000.0,7870000000.0,-1991000000.0,-3033000000.0,8621000000.0,25557000000.0,115229000000.0,-0.11867590092733889,-0.07790429236608365,0.0381659028636551,0.5588079823476637,0.3373244120984466,0.0,-0.5287121044478866,0.0,-2.1788040260509174,0.0
INTC,2024-09-28,2025.0,Q3,193542000000.0,7870000000.0,-18630000000.0,-12090000000.0,12670000000.0,38841000000.0,99532000000.0,-0.3112690198501583,-0.47964779485595116,0.04066300854594868,0.5142656374327019,0.3262016940861461,0.0,2.052577805721471,0.0,47.89763779527559,0.0
INTC,2024-12-28,2025.0,Q1,196485000000.0,8249000000.0,-18756000000.0,-11678000000.0,16546000000.0,53101000000.0,99270000000.0,-0.2199205288036007,-0.35321368712453627,0.04198284856350357,0.5052294068249484,0.31159488521873413,0.0,0.3671378182848022,0.0,0.006763285024154575,0.0
INTC,2025-03-29,2026.0,Q1,192242000000.0,8249000000.0,-821000000.0,-301000000.0,3640000000.0,12667000000.0,99756000000.0,-0.023762532564932503,-0.06481408383989895,0.042909457870808666,0.5189084591296387,0.28736085892476515,0.0,-0.7614545865426263,0.0,-0.9562273405843463,0.0
INTC,2025-06-28,2025.0,Q2,192520000000.0,9643000000.0,-3739000000.0,-3477000000.0,7324000000.0,25526000000.0,97883000000.0,-0.13621405625636607,-0.1464781007600094,0.05008830251402452,0.5084302929565759,0.2869231371934498,1.0151574958553722,-0.5192934219694545,3.5542021924482334,-0.8006504585199403,0.0014460939857054989
INTC,2025-09-27,2025.0,Q3,204514000000.0,11141000000.0,324000000.0,-2794000000.0,10555000000.0,39179000000.0,106376000000.0,-0.07131371397942775,0.00826973633834452,0.054475488230634576,0.5201404304839766,0.26940452793588404,0.5348664107184831,-0.26217961996949213,-1.086654185611126,-1.017274472168906,0.06230002077706209
INTC,2025-12-27,2026.0,Q1,211429000000.0,14265000000.0,-267000000.0,-2214000000.0,13774000000.0,52853000000.0,114281000000.0,-0.04188976973870925,-0.005051747299112633,0.06746945783218007,0.5405171476003765,0.26060961534823,0.3490135021312437,3.1724954606457727,-1.824074074074074,-0.6747868453105969,0.0338118661803104
INTC,2026-03-28,2026.0,Q1,205332000000.0,17247000000.0,-3728000000.0,-3136000000.0,3375000000.0,13577000000.0,111394000000.0,-0.23097886130956766,-0.2745820136996391,0.08399567529659284,0.5425067695244774,0.24858216100758637,-0.7431177038200292,-0.46811094570242107,12.962546816479401,-0.0029419630917357775,-0.028837103708573508
META,2015-03-31,2016.0,Q1,42007000000.0,3419000000.0,512000000.0,933000000.0,1062000000.0,3543000000.0,37501000000.0,0.26333615580016934,0.14451030200395146,0.08139119670531102,0.8927321636870046,0.29974597798475866,-0.7157869404781004,-0.7157869404781004,-0.8258503401360544,-0.8258503401360544,0.04536631495122445
META,2015-06-30,2016.0,Q2,44130000000.0,5123000000.0,1231000000.0,2206000000.0,2231000000.0,7586000000.0,39452000000.0,0.29079883996836275,0.16227260743474822,0.11608882846136415,0.8939950147292092,0.2940943843923016,0.0,-0.3914647842130595,0.0,-0.5812925170068027,0.0
META,2015-09-30,2016.0,Q3,46469000000.0,4308000000.0,2127000000.0,3665000000.0,3502000000.0,12087000000.0,41420000000.0,0.3032183337470009,0.17597418714321172,0.09270696593427877,0.8913469194516774,0.28973277074542897,0.0,2.4115156646909397,0.0,3.154296875,0.0
META,2015-12-31,2017.0,Q2,49407000000.0,4907000000.0,3688000000.0,6225000000.0,4816000000.0,17928000000.0,44218000000.0,0.3472222222222222,0.20571173583221777,0.09931791041755217,0.8949743963405995,0.2686300758589915,0.0,1.3633008172950172,0.0,1.9959382615759544,0.0
META,2016-03-31,2017.0,Q1,52075000000.0,6456000000.0,1738000000.0,2010000000.0,1343000000.0,5382000000.0,47150000000.0,0.3734671125975474,0.32292827945001856,0.12397503600576092,0.9054248679788767,0.24953548866592346,0.0,-0.6997991967871486,0.15099337748344377,-0.5287418655097613,0.0
